"","mutO","mutX","MSE"
"PPM1M",1,257,1662060.75103309
"PRG2",1,257,1662060.75103309
"PRR16",1,257,1662060.75103309
"PTPN6",1,257,1662060.75103309
"RFK",1,257,1662060.75103309
"RIC3",1,257,1662060.75103309
"RNA5SP22",1,257,1662060.75103309
"RNASE6",1,257,1662060.75103309
"RPAIN",1,257,1662060.75103309
"RPL19",1,257,1662060.75103309
"SAMD10",1,257,1662060.75103309
"SCCPDH",1,257,1662060.75103309
"SFT2D1",1,257,1662060.75103309
"SH2D1A",1,257,1662060.75103309
"SKP1",1,257,1662060.75103309
"SMC3",1,257,1662060.75103309
"TACR3",1,257,1662060.75103309
"TBX21",1,257,1662060.75103309
"TLR8-AS1",1,257,1662060.75103309
"TM4SF19-AS1",1,257,1662060.75103309
"TMEM181",1,257,1662060.75103309
"TMEM55A",1,257,1662060.75103309
"TMEM86A",1,257,1662060.75103309
"TPX2",1,257,1662060.75103309
"TRAV26-2",1,257,1662060.75103309
"TRH",1,257,1662060.75103309
"TTPAL",1,257,1662060.75103309
"TUBA4A",1,257,1662060.75103309
"WFIKKN2",1,257,1662060.75103309
"YTHDF2",1,257,1662060.75103309
"ZDHHC13",1,257,1662060.75103309
"ZFP30",1,257,1662060.75103309
"ZIK1",1,257,1662060.75103309
"ZNF193",1,257,1662060.75103309
"ZNF256",1,257,1662060.75103309
"ZNF326",1,257,1662060.75103309
"ZNF768",1,257,1662060.75103309
"BTNL3",3,255,1662065.72223742
"CDC40",1,257,1662066.44367026
"MIER1",1,257,1662066.44367026
"SLC2A3",1,257,1662066.44367026
"B3GNT7",1,257,1662066.44367026
"ANKLE1",1,257,1662066.44367026
"NUTF2",1,257,1662066.44367026
"EPB49",1,257,1662066.44367026
"ALOX5",2,256,1662067.12009448
"AP5B1",3,255,1662070.6496428
"RPS6",2,256,1662071.13178295
"EIF2C1",2,256,1662071.13178295
"SF3B4",2,256,1662073.11627907
"TPPP2",2,256,1662073.11627907
"XKR4",2,256,1662073.13176781
"ATP11A",5,253,1662076.62567025
"FAM122C",2,256,1662077.1045906
"SELRC1",2,256,1662077.12001877
"T",2,256,1662077.12001877
"ZNF808",3,255,1662078.80969752
"ZNF335",2,256,1662079.09288699
"PHACTR3",2,256,1662079.09288699
"MMD",1,257,1662079.14915694
"RPL5",1,257,1662079.14915694
"MAPK8",1,257,1662079.14915694
"IDUA",1,257,1662079.14915694
"IFIT1B",1,257,1662079.14915694
"MRPL21",1,257,1662079.14915694
"LRRC16A",6,252,1662081.81499939
"OR2L8",2,256,1662083.05776102
"LINGO1",3,255,1662083.67435781
"SCMH1",3,255,1662085.29068247
"ZNF665",2,256,1662087.00701005
"MPDZ",4,254,1662087.95225996
"SAMD4A",2,256,1662090.94063408
"TRIP10",2,256,1662090.94063408
"DISP2",2,256,1662090.95585029
"ECM1",3,255,1662092.51314789
"CDKL4",2,256,1662092.91677265
"IKBKB",2,256,1662092.91677265
"IGDCC4",2,256,1662094.85863312
"HOXD11",2,256,1662096.81177326
"C1orf129",3,255,1662098.12716218
"PARD3",7,251,1662098.47340207
"PRB2",2,256,1662100.70633479
"STX19",2,256,1662100.70633479
"AKAP11",4,254,1662103.22868217
"GUCY1A3",1,257,1662104.06536362
"OR5K2",1,257,1662104.06536362
"BAG6",1,257,1662104.06536362
"ART5",1,257,1662104.06536362
"TFPI2",1,257,1662104.06536362
"IFNA7",1,257,1662104.06536362
"SARDH",1,257,1662104.06536362
"TPM1",1,257,1662104.06536362
"HEATR2",1,257,1662104.06536362
"RASGRP1",1,257,1662104.06536362
"ZNF227",1,257,1662104.06536362
"NREP",1,257,1662104.06536362
"TRRAP",5,253,1662104.11228973
"TSTA3",2,256,1662104.60027556
"TSLP",2,256,1662104.60027556
"MIR7-3HG",4,254,1662105.97668315
"MTMR3",3,255,1662106.06499468
"THSD1",2,256,1662106.51888021
"SAMD9",5,253,1662110.25252934
"CDC14A",2,256,1662110.38929264
"NPVF",2,256,1662110.38929264
"CLDND1",2,256,1662110.38929264
"GRIP1",2,256,1662110.38929264
"ZW10",2,256,1662110.38929264
"MUSK",2,256,1662110.38929264
"RALBP1",2,256,1662110.38929264
"ARSK",2,256,1662110.38929264
"GLI1",2,256,1662110.38929264
"COX7A2",2,256,1662110.38929264
"HNRNPC",2,256,1662110.38929264
"INPP1",2,256,1662110.38929264
"KHDRBS3",2,256,1662110.38929264
"LRRC2",2,256,1662110.38929264
"PALM2-AKAP2",2,256,1662110.38929264
"PASD1",2,256,1662110.38929264
"WDR70",2,256,1662110.38929264
"MSL3",3,255,1662110.79632163
"WDFY1",3,255,1662110.79632163
"CTAGE9",2,256,1662112.3111525
"MTHFD1L",2,256,1662114.2291061
"BCAN",5,253,1662115.72136532
"HIST2H2AC",2,256,1662118.0385023
"LMTK3",2,256,1662118.0385023
"CRHR1",2,256,1662121.84712633
"FGA",3,255,1662122.50363277
"IPO5",2,256,1662123.7602804
"TFIP11",2,256,1662123.7602804
"ASXL1",3,255,1662124.05593555
"PCDHB18",4,254,1662124.99221754
"LASP1",1,257,1662125.68392001
"TMCO6",1,257,1662125.68392001
"PGAP2",1,257,1662125.68392001
"PTPN4",1,257,1662125.68392001
"ENSG00000246477",1,257,1662125.68392001
"MPC2",1,257,1662125.68392001
"ACER3",2,256,1662127.5307655
"KNTC1",3,255,1662127.94321325
"CIRBP",1,257,1662128.3512201
"HNRNPAB",1,257,1662128.3512201
"OTOS",1,257,1662128.3512201
"POMC",1,257,1662128.3512201
"WDR73",1,257,1662128.3512201
"ADAMTS9",2,256,1662129.43210998
"C7orf60",3,255,1662131.77823377
"ATP8B3",4,254,1662133.02362205
"NPAT",3,255,1662134.84885241
"EIF3I",2,256,1662135.05426357
"DPEP1",2,256,1662136.92537246
"LGALS12",2,256,1662136.93986192
"TBCK",2,256,1662136.93986192
"LLGL1",2,256,1662138.7925751
"PLEKHH2",2,256,1662140.65587149
"CDK11B",2,256,1662140.65587149
"MRPL18",2,256,1662140.65587149
"HCN1",2,256,1662142.51526163
"CSPG4P5",1,257,1662144.19159654
"FAM86B1",1,257,1662144.19159654
"GBP5",2,256,1662146.23666122
"AGXT2",2,256,1662146.23666122
"DCAF12",2,256,1662146.23666122
"FAM196B",2,256,1662146.23666122
"MYT1L",5,253,1662148.61409443
"TRAPPC9",3,255,1662149.30901353
"PVRL2",3,255,1662150.04508284
"KDM4A",6,252,1662155.0163652
"RTTN",5,253,1662155.02187088
"BTBD1",2,256,1662157.24975775
"RASGRF2",2,256,1662157.24975775
"TCAIM",2,256,1662157.24975775
"ADAMTS18",3,255,1662157.54515884
"PCDHA12",4,254,1662157.98888329
"NCAPD2",3,255,1662162.77358261
"THOC1",2,256,1662166.34586967
"SPATC1",3,255,1662167.21471348
"EZH1",3,255,1662167.21471348
"RNF182",3,255,1662169.40933273
"TPO",4,254,1662169.54669474
"SLC24A6",3,255,1662171.63231494
"IGF2BP3",3,255,1662171.63231494
"RSPH1",3,255,1662171.63231494
"ACP5",2,256,1662171.748168
"HOMER2",1,257,1662172.50466021
"SNAP23",1,257,1662172.50466021
"NME7",1,257,1662172.50466021
"PRUNE",1,257,1662172.50466021
"MBNL2",1,257,1662172.50466021
"TEX11",1,257,1662172.50466021
"HNRNPF",1,257,1662172.50466021
"CASQ1",1,257,1662172.50466021
"ADRA2B",1,257,1662172.50466021
"SGPP1",1,257,1662172.50466021
"ASL",1,257,1662172.50466021
"LEMD2",1,257,1662172.50466021
"GGTLC1",1,257,1662172.50466021
"GPR137B",1,257,1662172.50466021
"EIF3M",1,257,1662172.50466021
"KHDC1L",1,257,1662172.50466021
"LAT",1,257,1662172.50466021
"MPLKIP",1,257,1662172.50466021
"RNU6-46",1,257,1662172.50466021
"ZNF71",2,256,1662175.31631541
"TRMT2B",2,256,1662178.89654494
"MRFAP1L1",2,256,1662180.66011083
"BCAR3",2,256,1662180.66011083
"TAGAP",2,256,1662180.66011083
"BAI3",5,253,1662180.85240065
"TP53",71,187,1662182.43203056
"HIST1H1E",2,256,1662182.44729591
"TRIM51HP",2,256,1662182.44729591
"RBM10",3,255,1662182.55652835
"AP3M1",3,255,1662182.55652835
"PCYT2",1,257,1662183.80620155
"SIGLEC16",1,257,1662183.80620155
"PTH2",1,257,1662183.80620155
"HSD17B4",1,257,1662183.80620155
"VSIG10L",1,257,1662183.80620155
"CCDC103",1,257,1662183.80620155
"CHEK2",1,257,1662183.80620155
"LINC00326",1,257,1662183.80620155
"PTCRA",1,257,1662183.80620155
"ZNF670",1,257,1662183.80620155
"ZNF8",1,257,1662183.80620155
"FAM199X",2,256,1662184.21681202
"ABCF2",2,256,1662184.21681202
"TMC5",3,255,1662186.89186807
"MYO7B",3,255,1662187.62887977
"ALDH1A1",4,254,1662188.5082021
"PHLPP2",3,255,1662190.50335917
"SF3B2",2,256,1662191.25581395
"FAM111B",2,256,1662191.25581395
"IL17RC",2,256,1662192.99224806
"FRG1",2,256,1662193.00579881
"SLC39A13",2,256,1662193.00579881
"TJP1",4,254,1662195.96086645
"SIGLEC8",2,256,1662196.49404978
"ARCN1",2,256,1662198.23231589
"FAM212B",2,256,1662198.23231589
"SGOL1",2,256,1662198.23231589
"TTLL9",2,256,1662201.69712936
"NOTCH3",5,253,1662202.55057757
"LRRD1",2,256,1662205.14631783
"SUB1",2,256,1662205.14631783
"FRMD4A",6,252,1662205.63598191
"OR13C8",2,256,1662206.86505269
"NIPAL4",2,256,1662206.86505269
"FCRL3",3,255,1662207.53062776
"GLIS3",2,256,1662208.5798813
"SYT3",2,256,1662211.98460211
"RNF40",2,256,1662211.99781977
"LPAR1",2,256,1662211.99781977
"WDR37",2,256,1662211.99781977
"PCDHB7",5,253,1662212.37245458
"ELAC2",2,256,1662213.68774225
"PRPS2",1,257,1662214.40907309
"SLC39A5",1,257,1662214.40907309
"UNC13B",1,257,1662214.40907309
"MRPL52",1,257,1662214.40907309
"CCT6B",1,257,1662214.40907309
"FLJ38723",1,257,1662214.40907309
"OR7A2P",1,257,1662214.40907309
"HIST1H2BJ",1,257,1662214.40907309
"ASB8",1,257,1662214.40907309
"OVCA2",1,257,1662214.40907309
"SPOCD1",1,257,1662214.40907309
"TAS2R60",1,257,1662214.40907309
"BMS1P4",4,254,1662215.46950345
"OLIG3",3,255,1662215.90308558
"CSRNP2",2,256,1662217.08230378
"OR4D11",2,256,1662217.0954306
"STRN",2,256,1662217.0954306
"PLAGL2",2,256,1662217.0954306
"L3MBTL2",3,255,1662217.28934489
"SHISA7",3,255,1662217.96540508
"OPRM1",3,255,1662218.67298982
"TRAF7",2,256,1662218.77372517
"SERPINA9",2,256,1662218.78682171
"USP21",2,256,1662222.15788517
"DDX17",2,256,1662222.15788517
"DYRK1A",3,255,1662222.80823833
"ADAMTS10",2,256,1662223.83755753
"PRAMEF2",5,253,1662225.82212826
"GOLGA2",2,256,1662228.85313711
"FNIP1",3,255,1662228.95114759
"CSRNP1",3,255,1662229.64803162
"PRRC2B",5,253,1662230.06712627
"ACVR1C",2,256,1662233.83356044
"MORF4L2",2,256,1662233.83356044
"SOS2",2,256,1662237.13431141
"CYP20A1",2,256,1662240.41943738
"MYO7A",7,251,1662241.62763343
"TFAP2C",1,257,1662242.63457304
"HSPA1A",1,257,1662242.63457304
"OR2V2",1,257,1662242.63457304
"PRKRA",1,257,1662242.63457304
"SEPHS1",1,257,1662242.63457304
"KIF25",2,256,1662243.68893835
"NPAS4",4,254,1662243.81632637
"DCAF8L1",3,255,1662245.11603587
"C10orf71",4,254,1662246.12738052
"HS2ST1",2,256,1662246.93023256
"ADA",2,256,1662246.94281432
"SPATA6",3,255,1662247.1256118
"PRDM15",3,255,1662247.77358261
"TTC7A",3,255,1662248.45174039
"ENSG00000226232",4,254,1662249.59699078
"LIMS1",2,256,1662250.16854409
"FAM102A",2,256,1662250.16854409
"FCGR2A",2,256,1662250.18106529
"ACVR1B",3,255,1662251.74029488
"MCCC1",2,256,1662251.78184048
"FAM196A",2,256,1662251.78184048
"VWF",4,254,1662251.88829885
"C20orf26",5,253,1662256.02524129
"MEIS1",4,254,1662256.44729293
"HTT",5,253,1662258.5470417
"BRPF1",3,255,1662258.96665147
"TAF4B",2,256,1662259.80206819
"TCF12",3,255,1662262.20316157
"RBM47",2,256,1662262.97781916
"CXCR2P1",2,256,1662262.97781916
"FGFR1OP",2,256,1662262.97781916
"HJURP",2,256,1662262.97781916
"DPYS",3,255,1662264.79273446
"OR1J1",2,256,1662266.13794513
"HMGCLL1",2,256,1662267.71214874
"CTSL1",3,255,1662270.59592643
"SLC25A22",2,256,1662270.83670967
"TMEM246",2,256,1662270.84883721
"PLXNA2",6,252,1662276.96419343
"TNRC18",6,252,1662276.96419343
"OVCH1",2,256,1662278.61022287
"SORCS2",2,256,1662278.62219901
"SMC2",3,255,1662279.49451284
"GLP2R",1,257,1662280.70241004
"ZCWPW2",1,257,1662280.70241004
"ENSG00000254553",1,257,1662280.70241004
"METTL13",1,257,1662280.70241004
"NCAPD3",1,257,1662280.70241004
"RALYL",1,257,1662280.70241004
"RTBDN",1,257,1662280.70241004
"FLI1",1,257,1662280.70241004
"MMP16",1,257,1662280.70241004
"SH3YL1",1,257,1662280.70241004
"AGAP3",1,257,1662280.70241004
"ANXA3",1,257,1662280.70241004
"UBLCP1",1,257,1662280.70241004
"PAOX",1,257,1662280.70241004
"SUOX",1,257,1662280.70241004
"DFNB31",1,257,1662280.70241004
"MDH1",1,257,1662280.70241004
"CBX3",1,257,1662280.70241004
"ACBD5",1,257,1662280.70241004
"HOXA13",1,257,1662280.70241004
"PAFAH1B1",1,257,1662280.70241004
"RGS8",1,257,1662280.70241004
"SLC16A12",1,257,1662280.70241004
"CYTIP",1,257,1662280.70241004
"CIB4",1,257,1662280.70241004
"CPT2",1,257,1662280.70241004
"ZNF776",1,257,1662280.70241004
"C16orf58",1,257,1662280.70241004
"TOX",1,257,1662280.70241004
"FGD6",1,257,1662280.70241004
"CLDN8",1,257,1662280.70241004
"DDX52",1,257,1662280.70241004
"FAM210B",1,257,1662280.70241004
"TBRG1",1,257,1662280.70241004
"PTH1R",1,257,1662280.70241004
"CLDN2",1,257,1662280.70241004
"OR51A7",1,257,1662280.70241004
"TERT",1,257,1662280.70241004
"ATP4B",1,257,1662280.70241004
"SPDYE4",1,257,1662280.70241004
"LRRTM3",1,257,1662280.70241004
"CAPN13",1,257,1662280.70241004
"TECRL",1,257,1662280.70241004
"SIRT2",1,257,1662280.70241004
"CIAO1",1,257,1662280.70241004
"EME1",1,257,1662280.70241004
"PEF1",1,257,1662280.70241004
"EDN3",1,257,1662280.70241004
"SLC39A7",1,257,1662280.70241004
"MIR204",1,257,1662280.70241004
"TAF13",1,257,1662280.70241004
"FAM198A",1,257,1662280.70241004
"GTF3C5",1,257,1662280.70241004
"KRT38",1,257,1662280.70241004
"ABHD4",1,257,1662280.70241004
"ABI3",1,257,1662280.70241004
"AKR1B15",1,257,1662280.70241004
"EPGN",1,257,1662280.70241004
"HP",1,257,1662280.70241004
"LSAMP",1,257,1662280.70241004
"MAP7D3",1,257,1662280.70241004
"MYPOP",1,257,1662280.70241004
"OR2A2",1,257,1662280.70241004
"PEX10",1,257,1662280.70241004
"PTPLA",1,257,1662280.70241004
"PXMP4",1,257,1662280.70241004
"RLBP1",1,257,1662280.70241004
"RPA1",1,257,1662280.70241004
"RPLP2",1,257,1662280.70241004
"SNORD4A",1,257,1662280.70241004
"TBC1D16",1,257,1662280.70241004
"TDGF1",1,257,1662280.70241004
"TSSC4",1,257,1662280.70241004
"PDE4C",4,254,1662280.95876824
"PRKRIR",2,256,1662281.70419998
"GRK4",3,255,1662282.01343669
"DPCR1",3,255,1662282.62693418
"TTC39C",3,255,1662282.62693418
"RGS7",2,256,1662283.23934109
"PLG",4,254,1662285.31303791
"KLHL20",3,255,1662285.77221462
"CYTH4",2,256,1662287.82132691
"FAM117B",2,256,1662287.82132691
"ZNF460",3,255,1662290.74731722
"ZFP161",2,256,1662290.85645288
"PAX5",2,256,1662292.36815649
"NPHS1",2,256,1662292.36815649
"SLC6A7",2,256,1662292.36815649
"HIST1H3F",2,256,1662292.36815649
"C10orf76",2,256,1662292.36815649
"RDX",2,256,1662292.36815649
"ACTB",3,255,1662293.21918225
"PADI3",2,256,1662295.37984496
"PANX1",2,256,1662296.87982982
"BTN3A1",3,255,1662296.90737194
"MBOAT4",3,255,1662299.35309318
"SNX20",1,257,1662299.94546497
"MMP15",1,257,1662299.94546497
"SLC24A5",1,257,1662299.94546497
"SLC38A8",1,257,1662299.94546497
"OR10Z1",1,257,1662299.94546497
"DHDDS",3,255,1662300.57203222
"AASS",3,255,1662302.38142575
"TGDS",2,256,1662302.82921512
"ZNF880",2,256,1662302.84070676
"MTSS1",3,255,1662304.21316309
"IGSF9B",3,255,1662305.42164463
"GOLGA6L6",2,256,1662305.78627665
"RNF6",2,256,1662308.72771318
"DCAF12L2",1,257,1662310.3636775
"DPPA3",1,257,1662310.3636775
"CAPRIN1",1,257,1662310.3636775
"KDM4D",1,257,1662310.3636775
"SRRD",1,257,1662310.3636775
"TSC2",3,255,1662310.81355829
"ABHD2",2,256,1662311.65352471
"WRNIP1",2,256,1662313.1105711
"FBXL13",2,256,1662313.12185078
"LYNX1",3,255,1662313.80781274
"FNDC7",2,256,1662314.57496063
"NID1",4,254,1662314.89507416
"ZBTB38",2,256,1662316.02416424
"C1QTNF7",2,256,1662316.02416424
"CASC3",2,256,1662316.02416424
"NFKBIA",2,256,1662316.02416424
"LRRC32",3,255,1662317.3626691
"HSDL2",3,255,1662317.93913969
"FBXO24",4,254,1662320.03399103
"PTPRR",3,255,1662321.46663627
"LRRC4B",2,256,1662321.77081819
"LTBP1",4,254,1662322.05364555
"POLR3E",3,255,1662322.06587627
"REG1P",3,255,1662324.40179359
"PTH2R",3,255,1662325.56583067
"FAM186A",2,256,1662326.04820736
"RNF126P1",2,256,1662326.04820736
"FCGRT",2,256,1662326.05921451
"OR2A7",3,255,1662326.72725338
"MUS81",2,256,1662328.89121548
"PCED1B",3,255,1662329.60595835
"SLC9A6",3,255,1662332.49515124
"WRN",5,253,1662333.34218219
"JAKMIP3",1,257,1662334.57361325
"SMPD3",1,257,1662334.57361325
"FAM124B",1,257,1662334.57361325
"BRSK1",1,257,1662334.57361325
"OXER1",1,257,1662334.57361325
"HP1BP3",1,257,1662334.57361325
"C12orf44",1,257,1662334.57361325
"RNF170",1,257,1662334.57361325
"DBX2",1,257,1662334.57361325
"DUSP22",1,257,1662334.57361325
"NMUR1",1,257,1662334.57361325
"STIL",1,257,1662334.57361325
"VIP",1,257,1662334.57361325
"ZDHHC4",1,257,1662334.57361325
"PIP5K1A",3,255,1662334.78400973
"MAGEC3",2,256,1662335.90285853
"LTBP2",8,250,1662336.3055969
"LMOD3",1,257,1662336.54052424
"ZNF124",1,257,1662336.54052424
"FABP9",1,257,1662336.54052424
"CTRL",1,257,1662336.54052424
"IGHV3-23",1,257,1662336.54052424
"PNMT",2,256,1662337.28270349
"KIAA1324L",6,252,1662339.22609819
"LRP4",6,252,1662340.85192876
"LGALS4",2,256,1662341.44186047
"LAS1L",2,256,1662341.44186047
"SART3",3,255,1662342.7126615
"TGFBI",4,254,1662343.93913661
"ZNF812",3,255,1662345.5002888
"ST6GALNAC1",7,251,1662349.00207365
"DDX3X",6,252,1662349.59646856
"FAM86EP",2,256,1662349.6226835
"FBXW2",2,256,1662349.63317587
"CHURC1-FNTB",2,256,1662353.6760992
"SEMA3B",2,256,1662355.01592781
"KCNN2",2,256,1662355.01592781
"PABPC4L",3,255,1662356.00659675
"HSD17B10",2,256,1662356.34150921
"RPS16",2,256,1662356.35185017
"RTN4IP1",2,256,1662357.6735556
"MYOM3",3,255,1662358.18565131
"EFHC2",4,254,1662359.24597906
"FLNC",5,253,1662359.34567515
"IGF2R",4,254,1662360.17136666
"UBR2",5,253,1662360.59220517
"EXPH5",5,253,1662362.70529767
"APEX2",2,256,1662362.97286822
"ZRANB3",3,255,1662363.5875361
"DUSP27",3,255,1662363.5875361
"NEB",22,236,1662363.83578791
"CYTH3",2,256,1662365.59393169
"VPS33A",2,256,1662365.59393169
"CGB2",2,256,1662368.19937016
"MECP2",2,256,1662368.19937016
"SVEP1",9,249,1662370.29768687
"CHST9",4,254,1662371.31172557
"SLC30A10",4,254,1662373.1384667
"LMO7",2,256,1662374.63468992
"SEMA3C",2,256,1662374.63468992
"OR13G1",2,256,1662374.63468992
"OPHN1",2,256,1662374.64460695
"ETS1",2,256,1662374.64460695
"MYLK3",2,256,1662374.64460695
"SLC5A3",2,256,1662374.64460695
"TUBA3C",4,254,1662374.95733382
"SLC23A3",2,256,1662377.19535792
"CCER1",2,256,1662377.19535792
"OR10Q1",2,256,1662377.19535792
"KIAA1549",2,256,1662377.19535792
"CD34",2,256,1662377.19535792
"MAF1",2,256,1662377.19535792
"OR5B21",2,256,1662377.19535792
"STK33",4,254,1662377.67087072
"SARM1",5,253,1662379.51073934
"CKAP2",1,257,1662379.63161705
"MMP8",1,257,1662379.63161705
"OR1L8",1,257,1662379.63161705
"MBTPS1",1,257,1662379.63161705
"OR8U1",1,257,1662379.63161705
"GRIK3",1,257,1662379.63161705
"SPPL3",1,257,1662379.63161705
"PRAMEF7",1,257,1662379.63161705
"GLUD2",1,257,1662379.63161705
"TTLL6",1,257,1662379.63161705
"CREB3L2",1,257,1662379.63161705
"ARL17B",1,257,1662379.63161705
"DEAF1",3,255,1662379.90600395
"APPL1",1,257,1662380.51576026
"NLRP4",1,257,1662380.51576026
"PSMA1",1,257,1662380.51576026
"ASIC3",1,257,1662380.51576026
"ZXDB",1,257,1662380.51576026
"CABYR",1,257,1662380.51576026
"BPGM",1,257,1662380.51576026
"FAM178A",1,257,1662380.51576026
"CD3EAP",1,257,1662380.51576026
"CS",1,257,1662380.51576026
"IFNA17",1,257,1662380.51576026
"C20orf118",1,257,1662380.51576026
"NFKBIZ",1,257,1662380.51576026
"PAK1",1,257,1662380.51576026
"CABS1",1,257,1662380.51576026
"WDR43",1,257,1662380.51576026
"ZCCHC5",1,257,1662380.51576026
"NAIF1",1,257,1662380.51576026
"TCTN3",1,257,1662380.51576026
"DDX41",1,257,1662380.51576026
"HSPA9",1,257,1662380.51576026
"DOLK",1,257,1662380.51576026
"OCIAD1",1,257,1662380.51576026
"RSPH10B2",1,257,1662380.51576026
"TUBA1B",1,257,1662380.51576026
"EPM2AIP1",1,257,1662380.51576026
"WDR82",1,257,1662380.51576026
"CNN1",1,257,1662380.51576026
"HIST1H1D",1,257,1662380.51576026
"SLC10A2",1,257,1662380.51576026
"BLOC1S2",1,257,1662380.51576026
"CALCOCO1",1,257,1662380.51576026
"AGPS",1,257,1662380.51576026
"C10orf107",1,257,1662380.51576026
"C11orf87",1,257,1662380.51576026
"CACNG6",1,257,1662380.51576026
"MIR297",1,257,1662380.51576026
"NOB1",1,257,1662380.51576026
"PANK2",1,257,1662380.51576026
"PRSS1",1,257,1662380.51576026
"SCARNA2",1,257,1662380.51576026
"SCARNA6",1,257,1662380.51576026
"SDHA",1,257,1662380.51576026
"TMEM89",1,257,1662380.51576026
"TSPAN10",1,257,1662380.51576026
"UFD1L",1,257,1662380.51576026
"UTP23",1,257,1662380.51576026
"ZNRF2",1,257,1662380.51576026
"FCGBP",15,243,1662384.63672441
"VPS53",3,255,1662388.08913209
"SORCS3",6,252,1662388.75090747
"EXOC4",4,254,1662389.2248062
"C17orf77",3,255,1662390.10877033
"GPC5",3,255,1662391.11466788
"ABCA1",6,252,1662391.61604836
"BTN2A1",3,255,1662391.62830217
"PNLIP",2,256,1662393.38491703
"SFTPB",2,256,1662394.6131147
"LRRIQ3",3,255,1662396.61188631
"HLA-J",3,255,1662398.5870193
"MAPK8IP3",2,256,1662399.44899164
"SLC9A1",4,254,1662399.59470183
"RNF14",4,254,1662399.59470183
"MDGA1",4,254,1662401.29545871
"ANKRD31",3,255,1662401.53011096
"HIVEP2",5,253,1662402.56619175
"CYP4F11",5,253,1662403.32309342
"PTPRB",3,255,1662403.95342757
"CLTCL1",2,256,1662404.22236858
"SLITRK6",4,254,1662404.67335042
"TRIM64B",2,256,1662405.40594719
"POTEJ",3,255,1662407.34570603
"TMEM131",3,255,1662408.30582155
"BRE",3,255,1662408.30582155
"LRBA",10,248,1662408.73507127
"NF2",2,256,1662408.92417636
"GPR42",2,256,1662408.93324552
"C19orf47",2,256,1662408.93324552
"FAM35A",2,256,1662408.93324552
"ZNF556",2,256,1662408.93324552
"APLNR",1,257,1662410.48348566
"RPL10A",1,257,1662410.48348566
"SSNA1",1,257,1662410.48348566
"LARP6",1,257,1662410.48348566
"FAM47A",3,255,1662410.68359933
"OTUD7A",2,256,1662411.25623789
"DAXX",2,256,1662411.25623789
"SPECC1",2,256,1662411.25623789
"ABCC12",6,252,1662411.77108712
"CAPN3",2,256,1662412.4253876
"SLAMF1",2,256,1662413.58162246
"TEX15",7,251,1662414.61497531
"IQGAP2",4,254,1662414.6180492
"ZNF480",2,256,1662414.72503331
"EP400",4,254,1662415.42134377
"DIP2C",2,256,1662415.88237343
"SLC9C2",2,256,1662415.88237343
"BOC",2,256,1662415.88237343
"CORO7",3,255,1662416.82921417
"C11orf9",3,255,1662420.5494148
"GAGE13",2,256,1662421.56589147
"SMEK1",2,256,1662422.68217054
"OR4K13",2,256,1662422.68217054
"ENPEP",3,255,1662422.84262046
"TBCD",4,254,1662424.26698407
"CALD1",4,254,1662424.2792834
"PHC2",2,256,1662426.04239341
"SUPT5H",3,255,1662426.05128439
"PTTG2",3,255,1662427.40151999
"FAM171B",4,254,1662427.43670268
"TRAK1",2,256,1662429.35875424
"PRSS57",2,256,1662429.35875424
"ZNF578",4,254,1662431.32716078
"SPEN",21,237,1662431.41825887
"MIR486",2,256,1662431.55013021
"RPN1",3,255,1662433.67417541
"PLCG1",4,254,1662434.42573857
"MYO6",2,256,1662434.80789729
"CHEK2P2",2,256,1662434.80789729
"PRR11",2,256,1662439.09689922
"CCDC40",3,255,1662439.39419365
"RXFP3",1,257,1662439.55910476
"GCDH",1,257,1662439.55910476
"SEMA7A",1,257,1662439.55910476
"CBX4",1,257,1662439.55910476
"ZNF451",1,257,1662439.55910476
"PIGZ",1,257,1662439.55910476
"HADH",1,257,1662439.55910476
"EPHA8",1,257,1662439.55910476
