"","number","idx","exp","MSE"
"CMAH",14645,90,0.796333333333333,1644848.49536729
"ACBD5",1229,214,0.985812499999999,1644848.7841512
"SOHLH2",680,208,-0.6456875,1644853.33714893
"ZNF319",14832,21,-0.401,1644854.23003637
"SNRP70",1162,157,-0.558375,1644858.02471128
"GGCX",3002,50,0.00224999999999978,1644858.05359273
"SESN1",9388,221,1.5803125,1644859.95186846
"CYP7A1",2440,184,0.2445,1644860.17656318
"PNPO",15132,201,0.564000000000001,1644863.82420534
"RAB10",13957,189,0.3845,1644865.94335122
"HAO2",5208,80,-0.0722499999999997,1644867.98942428
"IL17RB",1466,177,0.467062500000001,1644868.35872868
"TTC29",2988,229,1.690375,1644869.07479416
"SMARCA2",8601,54,1.139625,1644869.2954936
"XPO7",1035,154,-0.63625,1644874.43824768
"CDX4",12612,109,-0.187,1644875.71273847
"SLC5A11",7663,176,-0.469625,1644878.05327295
"LIF",2385,21,-1.24466666666667,1644878.74004607
"SOCS1",7335,117,0.230624999999999,1644882.25275259
"KCNK2",16777,47,-1.24425,1644882.69875861
"BARHL2",3299,27,-0.0740833333333335,1644882.76133054
"KIAA1729",11577,208,0.656312500000001,1644884.15474061
"RBM3",11276,190,0.761874999999999,1644885.36176962
"ZNF101",12303,185,-0.106875,1644888.2789262
"LILRA2",12219,107,-0.190875000000001,1644892.88206718
"SLCO5A1",7522,114,-0.366,1644893.04084206
"C21orf2",4829,116,-0.247083333333333,1644894.26068447
"UNC93A",1804,50,-3.5491875,1644894.58981515
"LOH11CR2A",1023,145,0.996300000000001,1644898.64488456
"PUS7L",14548,113,-0.258666666666667,1644899.66498806
"KIAA1702",16813,33,-0.52775,1644900.02791637
"PCDH7",6679,231,1.01639285714286,1644902.97162843
"MSMB",6653,129,-0.570562500000003,1644903.85927251
"POLR2A",13822,209,0.6368125,1644903.99038469
"LRP1B",351,186,1.256,1644909.03984119
"SAPS1",15061,33,0.110749999999999,1644909.23778337
"PAX8",1853,220,0.6275,1644910.15442676
"CFHR5",21,34,-0.0368333333333332,1644911.6884069
"HLF",6767,226,0.0962000000000007,1644912.05217016
"GPR162",16284,72,-1.16175,1644916.09757995
"PIH1D1",1269,122,-0.2575,1644917.80242603
"C21orf91",14861,202,0.265562500000001,1644917.85026158
"SPINK2",10350,176,0.0818749999999997,1644917.9445339
"CNNM1",8229,221,0.115375,1644918.30441685
"LOC729603",185,75,-0.654625,1644925.12276085
"DDEF2",11400,232,0.406291666666667,1644926.35259495
"MYBPHL",12966,64,-2.31375,1644926.85686076
"SRPRB",16949,136,0.163833333333333,1644928.0833414
"CXCL2",5019,145,-0.274949999999999,1644929.50081683
"POLDIP2",11523,64,-0.36725,1644932.53878966
"TINAG",5882,61,0.205125,1644932.93606726
"AMFR",15785,61,0.273199999999999,1644932.96909933
"CCL4",15569,59,4.05258333333333,1644934.30639467
"VDAC1",16653,125,-0.3519375,1644937.62025152
"PI4K2B",2995,28,-0.931,1644938.66536545
"LOC644186",7919,147,2.16275,1644939.45653575
"SSTR2",6633,78,2.03025,1644939.52366464
"NEUROD2",2836,118,0.1910625,1644940.29195014
"ECSIT",16638,212,0.396749999999999,1644940.92258169
"E2F5",14497,51,-1.0065,1644944.3749061
"TMCO6",4919,49,-0.85275,1644944.53465721
"PDCD2",16737,27,-1.4055,1644945.64511411
"COL16A1",15941,191,1.947625,1644946.84399974
"CPNE1",16032,192,-0.4905,1644950.05604207
"CYorf15A",15081,26,-5.55675,1644950.08409678
"ACSM2A",1748,30,-2.003125,1644950.12110703
"SGSH",5190,194,0.648166666666667,1644950.5710218
"TRAF5",13112,53,-0.285125,1644951.60189642
"COG6",5545,188,0.86525,1644956.93120889
"ARHGEF16",6804,180,0.829666666666667,1644960.47151869
"REG3A",7586,130,0.15575,1644961.02188876
"NFYB",13908,57,-0.2803125,1644964.91363663
"CLDN19",1583,22,-1.4215,1644968.30252714
"TPO",8422,51,0.0261666666666666,1644970.21813588
"MYO7A",10628,29,-0.691187500000001,1644978.82742512
"RYK",5456,21,-0.05275,1644980.44394447
"CDH26",8047,122,-0.553083333333333,1644983.19210818
"WDR23",16189,193,0.31425,1644983.76945257
"FAM30A",5915,26,0.318374999999997,1644984.1327031
"CIP29",568,52,-0.49175,1644985.57454004
"HISPPD1",9938,133,-0.216375000000001,1644985.71844709
"OR2W3",1275,99,-0.43125,1644986.5032067
"SYT9",17215,214,2.25465,1644992.88673658
"C4orf27",15341,31,-0.874916666666666,1645000.42726981
"SFRS4",11621,28,-1.25225,1645001.51025085
"CCDC88A",2176,71,-1.93305,1645002.65824971
"SVIP",6893,120,0.50375,1645004.37293353
"NFKB1",11753,143,1.11555,1645004.77129516
"ARRDC4",1525,61,-0.214375,1645008.40872399
"KIAA1822",10316,227,1.17935,1645010.11513863
"EXTL3",2986,232,0.421249999999999,1645012.09532688
"KLHDC7A",15766,178,0.6865,1645012.19570656
"SLIT3",5812,149,3.233375,1645013.50278013
"LOC144305",6561,93,-0.72075,1645013.70955176
"CDH2",12115,225,-2.235,1645017.43146359
"BTBD10",406,60,0.3015,1645017.60300094
"ALDOC",94,155,-1.9840625,1645018.6624297
"KLHDC3",632,194,-0.273916666666667,1645019.85516724
"HPN",3310,184,1.23595,1645020.49901848
"ECT2",15700,32,-2.32307894736842,1645021.30678037
"ECHDC1",5489,155,-0.329499999999999,1645024.13527453
"PRPS2",15348,196,0.204333333333334,1645025.24153487
"LUC7L2",13214,91,-0.4004,1645025.82391746
"SNUPN",3679,179,0.29865,1645026.52272102
"POU5F1",11739,38,-4.9155,1645028.75434887
"OSBPL1A",15877,116,0.7405,1645031.94387775
"ALKBH6",16112,228,0.356750000000001,1645032.8821486
"THY1",6888,237,1.52325,1645033.06396867
"JMJD5",11287,84,-0.15325,1645033.5304798
"MGC72080",14412,35,-1.6525,1645034.32613262
"ZDHHC20",9429,157,0.55275,1645034.91713066
"ISG20",1836,201,0.925625000000001,1645036.76620772
"NOX5",15871,174,-0.790500000000001,1645037.2926358
"GATM",2101,196,4.042,1645037.61892765
"PAPD4",11284,227,0.3585,1645039.44023476
"PLEKHA8",8519,97,-0.429499999999999,1645041.44145566
"NAT6",12229,22,-1.226125,1645041.90455053
"SRP19",5944,125,-0.0554166666666669,1645044.78675462
"FBXO33",3540,158,0.0836875000000004,1645045.41843918
"BZW1",7996,37,-0.8368,1645046.13938281
"DNAH10",13807,32,-0.276374999999998,1645046.72828439
"KCNAB2",16863,45,-0.906,1645046.78009972
"C1orf49",9079,193,0.483,1645049.27441809
"GNG8",14099,121,0.267833333333333,1645052.66264446
"RGS4",8904,236,1.56625,1645056.60646522
"FOXO3",15066,208,1.12316666666667,1645064.23160107
"FMO4",5573,43,1.51175,1645064.59563728
"LTB",16554,22,1.28725,1645071.30221659
"PIGC",7569,49,0.0801666666666662,1645072.01827594
"MAP6",9167,188,2.43025,1645073.62564859
"C6orf58",11156,74,-0.5665,1645074.32215121
"C5orf4",2465,51,-1.028875,1645075.19862937
"MRPL50",1492,233,-0.312125,1645075.28837299
"F11",12182,214,-1.23983333333334,1645075.58007477
"FAM100A",15504,222,0.70875,1645077.74890238
"VTN",8051,198,-0.759583333333334,1645078.25483483
"LOC493869",9318,21,-2.48495833333334,1645081.85489531
"FFAR1",1537,28,-0.254375,1645084.03008209
"RP11-114G1.1",10494,45,0.18275,1645084.39508095
"RAB13",10584,86,0.259333333333333,1645089.32732247
"RELT",13093,62,-1.41858333333334,1645089.51587897
"DHX15",6761,176,0.0288749999999999,1645089.69268809
"CDKL2",8097,24,-0.515625000000001,1645089.70391904
"C8orf31",727,215,0.422625,1645091.13413573
"TMEM64",9573,108,-2.315,1645092.95565891
"SEC61B",11814,24,-0.231333333333334,1645093.23367207
"KRT7",15962,105,2.03215,1645097.39946681
"AMY2B",8536,220,1.28025,1645098.24280999
"SNX11",9459,91,0.213,1645098.91576011
"GMCL1L",12765,214,0.34275,1645099.17295486
"USP32",13237,35,-1.3004375,1645100.24259841
"LIM2",155,61,-1.314,1645100.45931829
"TCF7L1",11412,127,0.8390625,1645100.72513671
"COL5A2",15501,231,3.5445,1645104.43968664
"C12orf4",11072,216,0.635062500000001,1645104.72568035
"GPBP1L1",13319,173,0.5355625,1645105.34563984
"CTBP1",8018,80,0.044833333333333,1645105.4438167
"NT5C1A",12947,217,0.369000000000001,1645105.73340092
"MST150",17045,203,0.848875,1645106.36767864
"VAMP8",7669,107,1.833875,1645110.44660924
"PDPR",12252,64,-1.12083333333333,1645113.30963798
"CX3CL1",14800,175,1.821525,1645113.79407035
"TAAR6",13572,110,0.21425,1645114.58089966
"FAM119B",17225,118,-0.14275,1645115.52700258
"GFOD1",586,170,0.709749999999999,1645124.8071631
"PASK",5406,67,-1.01465,1645129.85891723
"AMIGO3",11295,75,0.0688333333333335,1645132.84487652
"MBL2",9899,179,-2.30816666666666,1645134.26524382
"COLEC10",14750,40,-1.371375,1645137.52099959
"SLC26A2",9499,36,-0.453870879120879,1645137.86429744
"TCP11L1",10152,208,0.205749999999999,1645138.41422948
"COX7A2L",10879,218,0.413928571428572,1645142.37617457
"MYOM1",5519,214,1.72066666666666,1645144.3474671
"ASB10",15295,20,-0.366625,1645144.83306625
"AP1M1",12256,193,-0.348125,1645146.99904397
"C5orf27",13831,60,0.0250624999999994,1645148.67390835
"GLP1R",5720,69,0.128125,1645150.27326971
"FLJ13224",348,64,-0.33775,1645154.51718493
"NEK6",6798,123,0.3505,1645155.66014525
"RP11-35N6.1",4416,28,-2.467875,1645159.77689826
"MATR3",3328,41,0.0218750000000001,1645159.9192542
"DENND1B",14735,34,0.27525,1645161.14776356
"GABRE",4739,179,-1.6846875,1645167.89504541
"IPPK",633,132,0.595500000000001,1645168.680903
"TAF1B",7794,48,-0.73775,1645172.7118863
"RTTN",8329,234,-0.231249999999999,1645177.66209195
"SGMS2",6210,106,0.19575,1645180.64323332
"GNGT2",2066,226,1.867875,1645184.7036776
"JMJD2D",15979,23,-1.761875,1645191.57988368
"ZBTB37",14619,212,0.987749999999999,1645207.46777635
"ITIH5L",4362,160,0.50425,1645207.9282542
"MAX",8785,169,0.747821428571429,1645209.14614266
"PFAS",2800,30,-2.01333333333333,1645209.2751156
"STRBP",14814,201,0.478375,1645210.25970892
"APOO",5097,180,-0.471125,1645211.19547422
"CXorf34",11763,35,-1.210625,1645211.90955808
"GPR19",2375,90,-1.981125,1645212.67638274
"ZFP106",1144,223,0.460375,1645212.80256628
"TDRD10",11162,235,1.65975,1645214.4415988
"ZNF146",283,78,-0.1765625,1645214.47463174
"ALG6",11147,186,-0.0090000000000004,1645218.29687522
"RCN3",5440,210,2.586375,1645218.36221853
"STC1",1370,30,-1.36075,1645218.83657011
"BRWD2",2663,220,0.437166666666667,1645220.67707315
"PIWIL4",3904,22,-0.881625,1645221.57831368
"ST5",7337,78,0.737166666666666,1645222.66608362
"ADH6",8607,236,-1.63641666666666,1645225.6487003
"VN1R3",11345,164,0.2623,1645228.63012182
"CCM2",14263,20,-0.7635,1645232.76978536
"P2RY4",4889,176,1.037,1645236.9000658
"SLC37A1",4813,179,1.5015,1645238.52009704
"PAPD1",13717,30,-0.6809375,1645241.50670475
"ZNF585A",9498,212,0.49075,1645242.59750284
"FAHD1",8799,177,0.190833333333333,1645242.84913899
"SRC",11625,40,-0.17785,1645243.03477615
"STXBP1",11727,227,-0.890649999999999,1645243.15541787
"WNK4",15559,214,1.15858333333334,1645246.19885005
"IL22RA2",6814,25,0.165499999999998,1645247.39458895
"HSD17B8",12843,169,0.433375000000001,1645249.63129874
"BAG1",14285,204,0.9565,1645253.71271804
"AKAP3",9439,166,0.09075,1645256.40474177
"DRD5",5575,25,-2.8305,1645256.71702214
"MAG",12601,232,1.479,1645257.56942108
"GSTM3",10573,50,-0.197192307692309,1645257.59338783
"MTL5",7560,210,2.23716666666667,1645258.03444821
"TTF1",14819,74,-0.671,1645258.90828483
"KLB",2950,34,-2.20775,1645259.91285482
"VPS13C",8652,215,1.0283125,1645260.44016586
"UGT3A1",14139,20,-0.265,1645263.30436942
"TMEM80",12366,24,-0.432937500000001,1645266.08202478
"WDFY2",4526,44,-1.0055625,1645267.903328
"RNF207",3837,50,-1.052,1645268.61511705
"ADAM21",10310,75,-0.285749999999999,1645270.14172406
"HK2",3977,203,-0.113642857142857,1645272.47049746
"ZNF781",11236,54,-0.931916666666666,1645272.47049746
"MAP2K2",1388,22,-0.858583333333333,1645272.74379785
"MIZF",1700,235,-0.0901999999999993,1645274.17101457
"OR13F1",488,55,0.12075,1645275.06141076
"PIB5PA",10021,141,1.746,1645275.32958212
"OR12D3",14077,51,-0.12175,1645276.60021001
"OR5M11",1571,220,0.589749999999999,1645281.64153185
"CALM3",8483,94,0.142583333333333,1645284.48905798
"MRP63",12722,215,0.424375,1645284.70921004
"ZDHHC13",11604,124,0.385187499999999,1645286.79922219
"CNTN2",213,102,0.182874999999999,1645287.86578069
"DHDH",14926,89,-1.135875,1645288.37245755
"MMP11",11381,219,3.65375,1645298.5574892
"LEO1",15757,160,0.095625,1645301.3941546
"RPL4",249,72,-0.61305,1645302.86475064
"NR1H2",14421,166,0.23425,1645303.26662059
"IQGAP2",11919,31,-1.4035,1645303.81080623
"C13orf3",10630,124,-1.8263125,1645308.17928363
"C9orf50",10004,205,0.506000000000001,1645309.08701095
"FAM117A",5008,35,-0.990125,1645312.12701459
"SETD3",4875,123,0.2995,1645317.0260647
"RNF103",10069,21,1.022,1645318.90056586
"PSMB10",4295,25,-0.2430625,1645319.77664304
"PROL1",12434,95,0.14,1645322.76601012
"DAAM1",6503,131,0.96275,1645323.14029306
"SGPL1",7802,131,1.25683333333333,1645324.41188991
"CNBP",2202,67,0.245416666666667,1645324.78610176
"C10orf49",11038,219,0.546499999999999,1645325.32153159
"PLA2G12A",9733,26,-0.425166666666668,1645327.4875072
"C12orf48",9197,65,-2.2535,1645328.74633088
"AMOTL2",9211,161,0.80025,1645334.42196166
"MRPS25",16051,29,-1.391,1645337.18096415
"HIST1H4B",537,185,-0.62225,1645341.62780071
"E2F1",3481,106,-1.748875,1645344.37461527
"PPP1R11",11717,90,0.29755,1645345.98367181
"CLN8",5530,204,0.00839999999999994,1645348.22035347
"BACH1",12764,215,0.119583333333334,1645349.60827022
"IL5",11065,122,0.0474111111111108,1645350.56699782
"HDC",15122,25,0.704749999999998,1645351.15904324
"NUDT8",5041,38,-1.902875,1645355.14908201
"BHMT2",14371,43,-0.898500000000001,1645355.21946998
"NFAM1",8154,219,0.6355625,1645357.04933722
"PLEKHB1",1209,21,-0.9068,1645358.29431197
"SMCR8",4364,131,0.391875,1645362.21874452
"PSG2",1711,29,-0.497875,1645362.95586263
"STARD6",12520,185,0.429616666666666,1645363.45985492
"PHF17",8230,114,-0.855083333333334,1645365.09520632
"PNCK",8732,210,-0.539,1645367.7077761
"TMEM97",2989,210,-0.269249999999999,1645368.80905546
"BRE",797,189,0.432333333333334,1645370.23940899
"GPRC5A",14443,124,0.435249999999999,1645374.43341012
"TMEM16G",12378,66,-1.519,1645376.63558
"OR10H1",15621,80,0.0437500000000002,1645380.3896391
"KIAA1602",5325,125,0.0518749999999997,1645385.45459662
"C14orf112",13877,231,0.732166666666666,1645389.40996285
"FCN3",8554,204,2.724875,1645391.32150859
"TMSL3",1172,96,1.277875,1645393.48656875
"FKSG43",14078,51,-0.0627499999999999,1645393.89627515
"ZNF266",15058,185,-0.0300500000000009,1645394.00927465
"TIMM17B",11770,62,-0.845,1645395.07352291
"CHD6",10020,224,0.7473,1645397.7057337
"ARHGEF3",14406,179,1.94775,1645398.11739914
"KLHDC1",9257,124,1.4405,1645399.82729591
"UNKL",9189,127,-0.13175,1645400.77615528
"GAST",7019,145,0.0875000000000004,1645405.10029346
"FBXL11",6341,203,0.746833333333333,1645406.96587664
"LST1",11266,20,2.11241666666666,1645407.97641685
"ADAMTS13",1913,48,-0.986937499999999,1645410.60300157
"PRO1768",10063,51,-0.54425,1645411.07534837
"MEG3",12785,232,-0.4365,1645411.95410524
"SLC2A4RG",854,199,0.547218750000001,1645412.22321304
"FKHL18",2595,161,0.732416666666666,1645412.68160986
"OR52J3",16257,167,0.61875,1645413.64387152
"TUBB2B",9336,91,-2.58191666666666,1645415.89161672
"RGPD5",6746,211,0.5425,1645417.02337583
"MMP14",5012,40,-1.12591666666667,1645417.45844446
"WDR68",16049,94,-0.75696875,1645420.82747295
"PLEKHQ1",14533,171,1.455875,1645421.19628861
"SMYD3",8823,138,-0.233400000000001,1645421.19941158
"FMN2",4332,25,-3.349125,1645422.91691653
"CNTNAP2",14844,79,-0.977583333333334,1645423.98554316
"TRIM11",9443,117,0.535916666666666,1645425.52693986
"EFTUD1",14892,62,-0.3415,1645425.5432009
"ITFG3",2925,210,0.623666666666666,1645428.85786912
"MYL3",7220,76,-0.362,1645432.02274021
"ADAMTS14",14418,25,-1.1158125,1645433.21394817
"MMP13",1119,189,4.528,1645435.57173783
"JOSD2",4358,94,0.107333333333334,1645437.26367758
"RECQL5",7081,88,-0.848187500000001,1645438.05903914
"FAM54B",6772,194,0.414375,1645439.93494998
"UNC119",2001,234,0.89325,1645441.60845938
"OR5BF1",15257,22,0.0340000000000002,1645441.81092156
"MEGF9",3674,235,2.6935,1645449.03123671
"PNPLA8",8112,235,1.02683333333334,1645452.49459085
"WDR79",12796,52,-1.23916666666666,1645454.09779296
"EFHA2",2430,77,-0.7676875,1645456.6498785
"MAGEB6",8991,196,-1.19025,1645460.85635926
"OVOL1",5292,211,1.74325,1645465.89065173
"SMYD2",16719,232,0.836,1645466.02851723
"NLRP8",5191,50,-0.0342499999999997,1645469.40944469
"EDG6",14595,66,1.517375,1645471.36011105
"ADRM1",8124,139,-0.539125,1645471.44459664
"SERPINE1",12758,82,-2.0125,1645472.80904568
"AKR1CL2",10514,198,0.3725,1645474.57630858
"LECT2",4085,82,-0.441208333333333,1645478.49858224
"PHLDA2",15937,32,-2.3065,1645479.93417284
"MTHFD2",7951,214,-0.317999999999997,1645481.48970615
"LHX1",12451,50,-1.39625,1645484.43409044
"TAP2",9382,216,0.675125,1645486.54782
"TM7SF4",3675,32,0.269,1645488.77881144
"TGFBRAP1",5056,32,-0.315125,1645488.77881144
"NTRK1",4398,91,-1.65375,1645489.10079093
"ODZ3",7151,215,-0.0942599999999975,1645491.22510613
"TMEM137",15156,43,-2.77408333333333,1645491.46248423
"UGDH",12555,235,1.45875,1645491.4787195
"SRPX2",11506,229,2.891625,1645495.9837914
"RAD52",8003,139,-1.01533333333333,1645497.66154948
"COX4I2",14528,53,1.318875,1645498.38024522
"CIZ1",14937,21,-0.931187500000001,1645500.94567102
"LRFN1",13693,78,0.198333333333334,1645504.63529451
"HS2ST1",152,216,0.307583333333333,1645505.3024345
"TRABD",16797,160,0.37655,1645506.23388516
"GRIN3B",16014,99,-0.535,1645511.88336326
"BTNL3",11222,68,-0.21315,1645517.81532388
"C20orf174",9731,63,2.252375,1645518.41704669
"TBX5",5554,228,2.77408333333334,1645523.02799244
"EMID1",10130,176,0.722375,1645525.03518398
"ANKRD50",8402,155,1.5393125,1645527.35897188
"RGL1",11053,29,-0.546562500000001,1645528.06008715
"MX1",16003,23,1.9751875,1645528.64671529
"ZNF671",7505,227,1.124625,1645529.07244837
"TMEM14A",1375,89,-0.0703749999999996,1645530.625323
"ARL1",7709,23,-0.0197857142857145,1645531.64831379
"FLRT1",4353,111,-0.739125,1645531.95536258
"PEX7",3633,186,1.171125,1645534.50747054
"DAND5",355,219,-0.58425,1645535.62259931
"TNFSF15",1247,25,-0.343200000000001,1645537.39350035
"LTB4R2",16532,34,-0.0377499999999997,1645537.50147838
"LANCL2",6820,233,0.9839,1645542.85473686
"FUT6",12116,189,-0.805125,1645542.98147155
"C11orf30",3803,49,-0.5425625,1645544.77250511
"TIMP4",957,210,1.419375,1645551.43892681
"ALS2",15699,67,-0.2607,1645552.21199736
"TTTY12",12016,218,0.693,1645556.2834547
"PPP2R5D",6284,20,-0.712083333333333,1645559.60732037
"CCDC99",5639,86,-1.982125,1645566.27193939
"APOBEC3A",13414,70,0.503166666666669,1645566.99272735
"ZNF281",7974,43,-0.257375,1645570.33866156
"ARHGEF10L",14088,128,1.01375,1645572.56935702
"LOC126075",10114,71,1.16675,1645575.07619226
"AGA",2720,59,0.13975,1645577.85427335
"ZNF77",6384,235,0.517916666666667,1645582.36636435
"DKFZP686E2158",4238,228,0.767666666666665,1645595.50751705
"OR8D2",16971,225,0.83175,1645596.08208879
"SIGIRR",10368,233,1.736125,1645597.14923065
"TUBG1",6192,37,-1.698625,1645597.9131004
"RNF138",5950,106,-1.034125,1645599.70891394
"WDR8",12019,71,-0.562416666666667,1645599.96784496
"PPP1CA",7093,235,0.794666666666666,1645602.99184621
"FASTKD1",10739,145,-0.9894375,1645603.75011934
"TMEM139",2214,234,2.27445833333334,1645611.71048251
"C1orf35",12732,143,0.138,1645613.95600472
"FAM73B",540,233,0.1329,1645614.61864591
"IL9",9700,191,0.238125,1645617.90385749
"COL11A2",11435,123,-1.19775,1645617.95096731
"CEP170L",4283,211,-0.0336250000000003,1645618.69582699
"GRM5",14783,123,0.1766875,1645620.22918286
"ADORA3",15886,77,2.74275,1645620.76963111
"ATP2C1",1306,22,-0.0443749999999998,1645621.55893384
"C5orf35",3240,114,0.16425,1645622.06865686
"PTGES",11068,230,2.168625,1645624.84821638
"SRD5A2L2",13260,29,-0.56375,1645627.27601615
"CYP26B1",12749,193,1.018,1645629.42752077
"ZNF552",13236,138,2.824125,1645631.35771964
"PAM",4929,54,-0.14453125,1645632.50244986
"FLYWCH1",5583,61,-0.659375,1645637.09531209
"COG1",13199,136,0.483625,1645637.70910057
"FBXW2",16467,211,0.1689,1645645.13273683
"RPS17",12997,141,-0.722375,1645648.57409076
"SHBG",13163,127,-1.00158333333333,1645649.32639712
"B3GALT1",2086,68,-1.221375,1645649.39059817
"ITPKC",4192,20,0.52,1645654.03524852
"TRIM62",5422,198,0.499,1645656.17342416
"FLJ10357",9978,205,0.2710625,1645658.74133497
"WNT3A",6813,233,0.9367,1645661.92997297
"CLDN11",5537,63,0.232600000000001,1645661.96315033
"TM9SF3",13849,116,0.920083333333332,1645666.52379784
"SMO",6613,47,-1.64725,1645669.18363815
"NRG2",8057,24,-1.51475,1645670.76578546
"HIST1H2BG",6097,160,-0.425333333333334,1645671.17581765
"DCLK2",2539,235,0.1525,1645672.13119767
"LZTS1",14405,44,-1.2634375,1645672.34529714
"FAM137A",14216,227,0.39075,1645672.44305335
"HPS3",14398,66,-2.356125,1645674.36713946
"RAB18",3190,208,1.61125,1645676.08811745
"SPATA2",2673,206,0.687875,1645676.32727252
"C19orf7",5250,132,0.640750000000001,1645676.48017831
"FLJ20920",496,221,1.5960625,1645677.74887969
"CTAGEP",505,106,0.176625,1645678.53892555
