"","number","idx","exp","MSE"
"SPATA8",7603,34,-0.595500000000001,1430447.96760259
"ZNF277P",13958,129,-1.0078125,1430448.54393528
"SEC24A",3208,90,-1.0486875,1430454.81762434
"SRP72",13220,285,0.0828499999999999,1430456.19429432
"PITX1",293,334,1.17166666666667,1430457.08427455
"C1orf41",4223,137,-0.955999999999999,1430460.10789856
"PPIL2",12649,365,0.3125,1430460.43397232
"FBXO42",6588,370,0.7145,1430460.85987602
"HIST1H2AH",10617,182,0.827333333333334,1430460.98808212
"S100A16",11314,22,-1.31783333333333,1430464.89453337
"PDGFA",7253,37,-1.596625,1430468.1499385
"NTRK1",4398,162,-1.65375,1430469.47891328
"ANKRD50",8402,241,1.48437499999999,1430471.25383465
"FAT",1985,235,-0.3095625,1430476.66653208
"GTPBP4",6118,216,-0.703124999999999,1430477.96038468
"C16orf42",14346,340,0.91325,1430478.900188
"TFF3",10801,337,3.48266666666666,1430480.93160814
"CSNK1D",3702,24,-1.38091666666667,1430484.18219776
"PCDHGB1",10820,110,0.00824999999999919,1430493.47923023
"NUSAP1",4342,169,-2.1470909090909,1430493.50479032
"C6orf60",2517,108,-1.59375,1430496.55725961
"SYNJ2BP",9549,145,0.350249999999999,1430496.64598427
"RSAD1",8043,270,0.154375,1430501.09907633
"ZNF285A",16944,95,0.880833333333332,1430501.63117977
"TBX10",36,193,-0.997499999999972,1430501.9706115
"ZNF682",9791,23,-1.114,1430502.88915309
"LOC165186",8766,35,-0.79275,1430504.65342395
"SPCS3",15458,20,-1.88775,1430509.25791435
"FNBP1",11903,359,0.355249999999999,1430509.28455894
"SPATA22",3643,372,2.789375,1430511.23309981
"ARHGEF3",14406,34,0.485375000000001,1430511.5761357
"LOC441251",14060,103,-0.535916666666666,1430513.98177855
"NUMB",9524,350,0.415375,1430518.84919057
"SOCS5",5271,259,0.55625,1430521.34887428
"SERP1",339,282,1.1583125,1430521.83996923
"ZNF625",14289,128,-0.389375,1430526.41124379
"SFRS1",10962,289,-0.432285714285713,1430529.91757541
"MRPL49",1834,344,0.555,1430530.07161518
"OR5AS1",1125,329,0.589,1430534.7254638
"CGB2",14472,368,0.654583333333332,1430538.02739042
"TLX1",13402,184,-0.0572499999999998,1430538.53820566
"GFRA3",6023,171,0.142125,1430544.65799672
"EARS2",5740,150,-0.6095,1430552.05598619
"METTL8",3365,133,-0.523,1430552.74767823
"SLC9A2",13444,344,1.64049999999999,1430555.75376673
"LMTK2",8164,323,0.37775,1430557.75793541
"ACOT12",4393,256,0.0529999999999997,1430558.95331972
"TRIM65",14298,266,0.0327000000000006,1430561.62438229
"UBR1",7124,376,1.02991666666666,1430561.65492799
"FRK",14845,351,2.815,1430561.95638464
"KIF2C",16592,251,-1.948125,1430562.19330904
"FOXQ1",5491,186,-1.5505625,1430564.8383105
"KCNK10",9016,340,1.189875,1430567.34040279
"LOC728378",13656,336,1.489125,1430571.93368576
"CD79A",6122,123,0.464583333333333,1430573.06690351
"FUT6",12116,307,-0.805125000000001,1430574.77499685
"FLJ46111",1835,359,0.736999999999999,1430577.58466017
"SPATA18",5105,299,1.74979999999999,1430577.70112407
"PRSS16",10614,30,-2.8691875,1430577.90908517
"SSPO",3818,36,-1.40075,1430577.98253276
"CWC15",16088,113,-0.489375,1430578.42589786
"CYP4F12",13451,157,-1.324875,1430583.38372702
"LEPROTL1",16875,355,0.525875,1430585.68293731
"BIRC5",2279,218,-1.19873333333333,1430587.38909937
"CLEC4C",10101,366,1.6535,1430601.7231649
"NRIP3",1891,369,1.507375,1430606.37900057
"PDCD1LG2",919,22,-0.638149999999996,1430606.67554759
"ICA1L",9099,73,-0.819964285714286,1430609.76056491
"TNFRSF11B",9996,231,-3.1728125,1430610.63411321
"FAM19A2",5022,40,-0.1985,1430612.17804714
"IFNGR2",5840,128,0.851500000000002,1430613.60615374
"HIGD1B",81,275,4.347,1430614.76378182
"KRT33B",9183,186,-0.396499999999999,1430615.27965298
"SAMHD1",621,24,-0.0391249999999997,1430617.24646734
"VWA1",11104,336,2.39,1430617.86090984
"GBP2",5858,124,2.1305,1430619.4900772
"SEZ6",4580,76,-0.0499196428571427,1430620.33637549
"AMFR",15785,83,0.0784999999999992,1430620.84276137
"LRRC27",5313,208,1.55483333333333,1430621.60203352
"KCNA4",13300,98,0.0681666666666672,1430625.1290752
"SYN1",10009,311,0.985333333333332,1430625.1304531
"FAM32A",6198,20,-0.758374999999999,1430625.22268332
"SPTBN4",11827,367,1.4075625,1430626.45804947
"TDP1",512,94,-1.17975,1430627.98476789
"IMMT",15395,370,-0.0556874999999998,1430631.01574072
"TCF7",15034,20,-3.44324999999999,1430632.46162722
"TTC4",14002,65,-0.919416666666666,1430638.94428531
"APOA2",9103,24,-4.8374,1430640.49663996
"DIP2C",14159,320,1.0355,1430641.78201582
"DEFB106B",490,160,0.0729999999999997,1430643.75916746
"PPFIA4",2049,31,-4.093,1430645.4845106
"VEGFB",1058,27,-0.90265,1430647.87172873
"C1orf115",13385,51,0.023187499999999,1430648.11724174
"AGPAT1",8782,283,0.158166666666666,1430648.21511372
"USP46",2852,71,-0.0791666666666649,1430654.72935554
"FKSG83",7460,95,0.228000000000001,1430654.7595447
"EIF2AK2",4926,21,-0.500250000000001,1430655.1143132
"TTC28",16867,293,-0.0759374999999975,1430655.64060731
"LIF",2385,35,-1.38708333333333,1430656.08598874
"KIAA1107",12239,163,0.436999999999999,1430657.21828806
"MCM4",5139,153,-2.1089375,1430667.44059857
"ARFGAP3",3029,150,-0.281,1430667.44217783
"WIPF2",16843,324,0.810749999999999,1430667.60100719
"NOXA1",13339,91,-0.2415,1430670.5219702
"FGF5",11611,376,-1.04375,1430673.69253192
"RASGRP2",12109,333,0.866999999999999,1430676.0871439
"HIST1H1C",972,255,-0.369333333333335,1430677.34874061
"XK",13053,256,-2.68525,1430680.61413961
"IQCC",2117,316,-0.0889999999999996,1430681.73527327
"FOXD3",7850,314,0.926500000000001,1430683.42862953
"CCNB2",659,221,-2.09438888888889,1430683.99786402
"F8A1",136,233,0.480583333333335,1430685.40509506
"ZNRF3",684,116,-0.322649999999999,1430687.99983048
"TEX28",1411,246,0.138,1430692.0413636
"PTMA",1615,114,0.106214285714286,1430695.28961639
"CENPI",5261,204,-1.75408333333333,1430699.39735966
"FAM134A",662,116,0.5555,1430702.03348126
"MGC26647",13098,24,-0.514,1430703.55008468
"LGALS3BP",14399,325,1.55155,1430705.69197693
"LARP2",10498,367,0.817541666666666,1430707.47015877
"TNNC1",16454,166,-1.786875,1430710.60727479
"FAM54A",3159,259,-1.602375,1430718.19594284
"SRMS",305,320,0.699875,1430721.18870893
"CA11",8817,20,-1.18975,1430722.86053527
"OR5I1",12707,118,0.328083333333334,1430728.50194003
"ASL",7162,81,-0.629,1430732.87889745
"WNT5B",6439,83,-1.441625,1430744.53017297
"SLC6A1",13660,173,0.700083333333333,1430747.10870536
"CCDC90B",2574,269,-0.417750000000001,1430750.2824059
"ABCB5",12327,20,-1.09475,1430751.75381085
"NOS1",9920,248,0.406083333333333,1430752.92576432
"NAT12",17202,25,-0.416599999999997,1430754.42188511
"IRF2",792,263,1.132875,1430761.34248821
"SMARCD2",16841,168,-0.23475,1430769.22894873
"ACSS2",8184,304,-0.207666666666668,1430769.36947393
"FBXO33",3540,123,-0.23975,1430769.79248684
"MAS1L",13489,159,0.41225,1430772.43510527
"NRP1",11981,292,0.562214285714286,1430774.59710437
"HTRA2",4135,273,-0.02125,1430783.36397093
"NFIL3",4578,206,-0.509125000000003,1430784.68115062
"CHURC1",897,368,0.987958333333328,1430792.53209421
"FAM40B",3016,117,-3.1408125,1430794.6368769
"GJA12",5513,156,0.591375000000001,1430795.18290246
"SOX9",13328,124,0.80591666666667,1430810.84024787
"ZNF202",16300,358,0.0800000000000047,1430816.14317093
"C8orf73",7062,185,0.126624999999999,1430817.63196162
"MGC24103",9473,356,-0.721499999999997,1430820.33157307
"ZFP28",7696,75,0.104000000000001,1430829.013538
"DLG2",8239,24,-0.932249999999998,1430831.581212
"NEBL",2423,155,2.44933333333334,1430834.56185483
"SLC7A3",2337,345,-1.95875,1430835.8699187
"INPP1",1428,33,-1.13283333333334,1430837.14586917
"DYDC2",14419,374,3.39308333333333,1430842.10828392
"PCDHGC4",5801,205,0.369625,1430844.26418172
"TOR1AIP1",11164,366,1.16141666666666,1430844.95497214
"TANC1",7881,115,0.227000000000002,1430853.79638117
"GNAL",10890,27,-1.355625,1430857.94805214
"MAGEE2",5233,135,-0.0748750000000003,1430859.39272694
"RRM2",1791,255,-1.917375,1430862.10282398
"KLRD1",17247,39,0.812875,1430864.03012099
"CX3CR1",13984,194,-1.5655625,1430866.57781487
"CRNKL1",31,215,0.649249999999997,1430869.77509388
"HNRPUL2",1177,27,-0.457583333333333,1430870.5112754
"GPNMB",9910,300,1.54833333333333,1430874.32089683
"OR2A2",8285,303,0.771,1430875.66218639
"ZNF569",16991,285,0.2715,1430878.23868174
"FLJ20273",13738,232,2.5751875,1430879.70975201
"OR8D2",16971,107,0.199,1430880.27232902
"P2RY12",16610,286,2.42812500000001,1430883.25906677
"CALML5",15742,96,-1.59666666666667,1430884.94948813
"FGF14",1568,248,0.665124999999999,1430888.79054351
"BTBD12",7779,22,-1.09791666666666,1430889.72482399
"MGC34821",11968,278,0.6585,1430890.57908286
"KCNE1L",3709,308,-0.183428571428571,1430892.03343553
"ZFP106",1144,342,0.354375,1430893.50032679
"IFNE1",3742,187,-1.09441666666666,1430895.22068275
"IL17RA",15923,20,0.0657499999999993,1430895.97018874
"PGBD1",14351,25,-1.71175,1430901.87624964
"STK17A",112,214,-0.75595,1430905.48606954
"SEC22C",9397,287,0.123833333333333,1430912.0379963
"C16orf52",3740,228,-1.284125,1430912.80097265
"C12orf59",6775,179,0.538,1430916.65975272
"FLJ42953",8204,211,0.848062500000003,1430917.84069481
"C6orf201",17057,207,0.208125000000001,1430925.23926526
"IVD",14584,279,0.7485,1430926.04716115
"PRPF38A",17056,168,-0.937250000000001,1430927.87313669
"LRRC48",13254,198,2.3005,1430929.3988735
"UBE1L",13694,196,1.3104375,1430931.55239638
"CCNH",4066,107,-0.820333333333333,1430932.74148481
"SPI1",2854,120,0.707375,1430932.85777356
"DLK2",12605,256,-0.594583333333334,1430940.33916526
"SH3BGR",5282,35,0.00562500000000061,1430945.36782312
"GADD45A",11469,261,-0.969583333333334,1430945.46857501
"KRT16",5080,194,-0.664583333333334,1430947.81463038
"FRMD5",15316,71,-3.16925000000001,1430948.51466283
"OR3A2",11817,339,0.0637499999999986,1430950.02020251
"HIST1H2AD",139,272,0.871125,1430952.33742235
"DBN1",6225,355,0.6448125,1430952.35086438
"LOC441150",13390,317,1.234,1430956.91323169
"GPATCH2",13264,102,0.31125,1430957.10140076
"PIF1",13713,172,-2.8143125,1430957.88787735
"DPP6",9242,167,-0.752863157894737,1430962.06331684
"LENEP",12626,41,-0.435416666666667,1430965.16799817
"GGT6",13506,43,0.0938333333333336,1430966.45924763
"MYO5B",12075,254,1.7704375,1430972.85897069
"KLHL18",13771,60,-0.475916666666667,1430974.43586746
"ANKRD42",10117,373,2.23515000000001,1430974.76736364
"KIAA1706",10226,158,0.43475,1430980.29580704
"RAB1B",4396,82,-0.486,1430981.11501801
"ACOT4",15020,359,3.528125,1430983.71413235
"NGFB",14199,352,0.878249999999999,1430986.14212818
"FBXL14",13141,61,0.0439166666666672,1430987.11367352
"ODF3L1",8319,184,0.0330000000000001,1430990.6366538
"DLGAP2",4196,22,-0.0573124999999998,1430992.87962769
"BBS12",8809,30,0.0104166666666665,1430995.82135287
"TLN2",11453,352,1.23724999999999,1431004.40670078
"CYP2J2",17224,375,3.8915,1431004.82138921
"ZNF786",11515,142,-0.00124999999999902,1431005.47446449
"KIAA1383",6654,41,-0.0994732142857152,1431008.70791979
"CSAG3A",13937,31,-5.26616666666667,1431009.3911623
"PCDH20",629,377,4.96699999999998,1431009.85806378
"CCDC121",17133,20,0.05125,1431011.04329105
"OXGR1",6175,41,-0.152,1431013.86832209
"PLA2G3",3839,42,-3.1975,1431014.4819884
"NPHP4",12508,368,-0.20283333333333,1431022.14948128
"IQSEC2",15433,106,0.2701875,1431023.83734291
"GAK",13964,317,0.629249999999999,1431023.88732314
"OR4D6",5073,23,-0.35475,1431027.08461714
"DDX43",5145,305,-1.228625,1431033.10629863
"C11orf47",5464,96,-0.904,1431034.34644633
"FRAS1",6566,116,-2.28096428571428,1431039.55697411
"FST",314,297,-2.683875,1431042.58923603
"CETP",5150,148,-0.706625,1431047.33561682
"ZNF623",4458,290,0.739000000000001,1431052.3010506
"C15orf28",1966,56,-0.440375,1431052.69266743
"PRLR",16990,349,3.22984999999998,1431065.49726091
"MKLN1",13408,155,-0.3683,1431066.44818513
"NAB2",13372,237,-0.265083333333333,1431071.13392817
"GABRE",4739,303,-1.7115625,1431071.72461699
"KIAA1377",9431,122,-0.00706250000000067,1431072.41993117
"SDCBP",1695,38,-0.90925,1431078.56605323
"NGEF",2827,378,-0.128000000000004,1431082.44668439
"S100PBP",7467,372,-0.376333333333335,1431084.91943621
"RPUSD2",802,360,0.353125000000001,1431089.2871558
"RP11-11C5.2",13154,94,-1.51075,1431091.64516764
"SERPINB4",12603,80,-4.38025,1431092.26334207
"DDHD1",13850,311,0.0556874999999999,1431096.60390248
"E2F4",389,64,-1.50115,1431100.21061262
"DDX20",9796,139,-0.40575,1431100.68572998
"PNPLA4",5534,277,1.84712499999999,1431106.14653266
"GJB1",11000,356,-0.0844166666666669,1431111.72183166
"PDK3",975,280,0.3224,1431113.08207154
"CDC23",5219,286,-0.373916666666667,1431113.35014449
"TBC1D9",4289,378,4.95904545454545,1431115.31620471
"BARX1",9514,325,-1.06508333333333,1431118.35105402
"C21orf67",12978,314,1.0545,1431120.34738149
"WIPI2",6909,376,0.697624999999999,1431123.23490641
"CKAP2",3964,290,-0.627394444444444,1431123.4662232
"C3AR1",16379,26,0.969750000000001,1431124.36746546
"IPO9",54,22,-1.00607222222222,1431124.47231666
"TAOK3",69,63,0.2186875,1431125.66304879
"STOX1",13014,110,0.0439999999999989,1431126.95889512
"C5",9059,161,-2.38225,1431127.44192627
"ARFRP1",4657,38,-1.18241666666667,1431129.91348194
"HCG3",11967,47,-0.00462499999999991,1431131.05658904
"DYNLT1",16374,237,1.058875,1431133.03657505
"KIF17",2884,255,0.519125,1431135.4454724
"FSCN3",16388,58,0.00762500000000014,1431135.76791868
"TUSC2",1303,243,0.4935,1431135.98002416
"ALOX5AP",611,44,1.84666964285715,1431141.58126688
"GOLM1",3345,349,2.38470833333333,1431153.13294247
"ZBTB26",8049,363,0.144649999999998,1431158.46582599
"TMEM98",15315,340,1.509125,1431159.15792164
"RPP21",5263,33,-0.806499999999999,1431162.52875638
"NUP160",1747,374,-0.49275,1431162.823244
"PLEKHG1",16074,32,1.055625,1431164.57431981
"HRASLS",4857,78,-2.20783333333333,1431165.98557585
"COIL",3484,300,0.310333333333335,1431171.2316198
"CA4",15786,197,-2.014125,1431177.23253848
"MDK",3979,122,-0.9385,1431177.63925164
"C14orf45",5557,187,1.7295,1431177.81924812
"WTAP",4061,39,-0.36990625,1431180.55119059
"C14orf118",11644,103,-0.269666666666666,1431181.18176599
"KIAA0528",4473,375,0.762937500000004,1431181.44048508
"RTEL1",4649,337,-0.222375,1431181.57829987
"LOC653319",264,217,-1.23975,1431182.46453178
"PNMA5",7833,94,-1.1945,1431182.8182837
"LOC388610",468,145,-1.3795,1431183.7068983
"MRPL47",7827,60,-0.404375,1431183.95220807
"DCAKD",3118,143,0.0454374999999998,1431184.11892797
"SYT12",13173,376,2.12495,1431187.68494189
"HRASLS5",12330,50,0.490166666666666,1431194.09317922
"DAGLA",850,73,-0.374833333333332,1431194.84326847
"C11orf45",11582,22,-0.675124999999998,1431195.12592012
"GLRX3",1668,20,-1.63858333333334,1431197.4683323
"NAT13",3700,74,-0.859875,1431197.57502222
"MSRA",14899,276,0.336375000000002,1431208.50759096
"SLC38A6",7099,210,0.25625,1431208.73990892
"SPAG4L",15059,49,-0.217,1431209.56241124
"C7orf30",14838,162,-0.98175,1431210.10477528
"AMOTL2",9211,20,-1.12325,1431210.15026815
"KRTAP13-2",4886,345,0.43325,1431211.38351202
"C11orf51",8558,77,-0.4440625,1431212.06789073
"FHOD1",14727,246,-0.687874999999999,1431213.16962528
"APH1A",10488,23,-1.2255,1431214.97107946
"STAP2",12690,294,1.270375,1431217.04393928
"C17orf28",3999,120,1.17254166666667,1431220.93443063
"HCG27",15608,113,-1.552625,1431225.91814144
"VCX2",11892,39,-4.909125,1431226.04732513
"HCRT",7584,324,0.1915,1431230.48149798
"SLC30A10",16917,157,-3.10183333333334,1431231.22431658
"C9orf150",5599,326,2.81908333333333,1431231.67336382
"C10orf38",15354,178,-1.324875,1431236.51902208
"YY1",3558,33,-0.644583333333334,1431239.0445213
"FLJ35848",15450,151,-0.998125000000002,1431245.90564514
"PUM2",2815,340,0.602642857142857,1431257.10904423
"DYNLL1",2931,150,0.4281,1431260.32886459
"FIP1L1",12625,300,-0.182375,1431260.43307646
"INTS6",6620,371,1.00265,1431260.92079465
"XRCC1",13488,359,0.393850000000001,1431264.79753337
"SLC34A1",16490,49,-0.512750000000001,1431265.77735641
"VAV1",17254,179,-0.957249999999999,1431266.11351662
"SS18",3855,53,-0.142416666666667,1431272.65162012
"LAP3",11729,92,0.0131250000000001,1431272.84213916
"SIRT7",11420,164,-0.1485,1431273.00487268
"ALS2CR4",480,95,-0.593375,1431273.31860782
"CDAN1",5134,364,0.415625000000003,1431274.0261866
"MYOM2",1675,23,-1.95975,1431274.79721444
"GPR139",11815,319,0.321,1431275.77913625
"KIF23",4902,206,-1.91583333333333,1431276.32392583
"SAPS1",15061,51,0.11075,1431276.51121772
"C20orf85",624,239,0.645000000000001,1431284.18377038
"SMCR5",14295,169,-2.70725,1431284.93559345
"NCAM2",653,282,-0.253000000000004,1431285.4109611
"AMIGO2",7610,61,-1.804875,1431287.52428157
"RBM12B",12350,60,-0.1225,1431292.25983817
"C21orf99",2860,291,0.2355,1431294.80927566
"C15orf24",10578,214,0.270875000000003,1431298.96037028
"TCF7L1",11412,224,0.8390625,1431302.03509119
"ACOT8",16160,264,0.145375,1431306.74234551
"ZBED3",1121,369,0.881500000000001,1431310.07730372
"C9orf116",15710,323,1.657375,1431310.72462491
"RGS5",6038,94,1.20820833333333,1431313.11312867
"ADSL",17000,105,-1.4001,1431317.11776514
"SIAE",16087,51,0.00518749999999952,1431319.42787643
"SLC35D1",15939,101,-0.716749999999999,1431319.80776403
"KCTD15",7712,277,0.18883333333333,1431323.80193058
"hCG_31916",2668,90,-0.38525,1431325.84461862
"RAD17",12737,326,0.1438125,1431327.45314119
"ANKRD23",8707,158,-1.6370625,1431328.8990099
"SCOC",5551,32,-0.48495,1431331.47462871
"SIP1",13120,40,-1.6535,1431335.66942614
"ATIC",8659,370,0.113,1431337.47486246
"ACTR6",7928,86,-0.112875,1431337.79502269
"NEIL2",564,29,-0.509749999999999,1431338.00358165
"HEBP2",1564,109,0.929374999999998,1431338.37074311
"EPHA1",16739,379,1.23991666666667,1431338.59309746
"EEF1A1",8168,261,0.136444444444445,1431341.40465608
"MC1R",8069,75,-2.588,1431347.65265641
"KNDC1",13067,82,-0.887999999999999,1431349.95488851
"CCNA1",5455,53,-1.50825,1431350.64126887
"EMX2",172,327,4.17487499999999,1431357.02156189
"PTPN13",10812,174,0.454999999999999,1431359.75518984
"GPR37",3878,105,-0.926666666666664,1431361.77978494
"ZNF532",815,69,0.214399999999999,1431365.76561617
"C20orf42",14238,162,-3.05733333333333,1431367.09875572
"PEG10",10757,279,-1.58320833333333,1431373.53602683
"C1orf54",11641,50,1.532375,1431375.34837153
"GGT1",2784,265,0.453624999999994,1431379.44241051
"SUPT3H",5809,302,-0.336000000000002,1431380.15127322
"EDEM2",14491,24,-0.49675,1431388.64218126
"DAPK2",10237,380,3.20791666666666,1431389.72963782
"BBS7",2291,69,-0.971625,1431390.4256402
"PRUNE",12233,80,0.216625,1431392.48557481
"RUNDC2A",15372,46,-0.141583333333333,1431396.55974465
"GFRA2",11342,268,0.65615,1431402.00235835
"BCL11B",11311,363,-0.842666666666667,1431402.40931686
"ATP1B3",2093,105,-1.1423125,1431404.83236813
"PPP1R9B",15909,164,0.242125000000001,1431406.96506735
"RSRC1",13198,200,-0.376249999999999,1431407.66899481
"KCTD5",12159,299,0.37935,1431408.38001176
"RECQL5",7081,242,-0.444625,1431413.669195
"GLO1",11417,271,-0.169687499999999,1431416.87621713
"GPR87",4233,145,-1.723,1431418.76132374
"SLC4A1AP",1794,158,-0.141,1431420.5546212
"NUDT4",3151,291,0.580321428571429,1431421.52576973
"KIF12",2865,279,3.11125000000001,1431427.24895807
"KCNN2",7444,300,0.583916666666667,1431437.70185513
"UBXD6",9754,300,0.0703749999999998,1431437.70185513
"TAC3",15525,163,-3.524,1431439.71996438
"CTNND2",16242,289,1.1275625,1431440.68372324
"ZNF659",16800,106,-1.03725,1431443.75654203
"ROBO3",3006,316,-0.26675,1431444.84238876
"ABI2",15375,368,0.360333333333333,1431452.15528725
"C1orf164",6348,251,-0.0664499999999998,1431454.44139665
"NUP50",1521,379,0.633464285714285,1431455.07527939
"ZNF416",5447,358,1.179125,1431458.57005488
"CYB5R1",6129,245,1.798625,1431459.19379874
"DMRT1",1099,26,-1.06866666666667,1431462.16877269
"SPC25",4023,283,-2.07216666666666,1431463.58085373
"CDK4",11269,28,-1.0616,1431466.20217092
"FGL1",1935,237,-6.02033333333335,1431466.44108302
"PRG3",2458,27,-0.0742499999999999,1431467.61798023
"GDPD3",1762,354,1.32016666666667,1431467.76413765
"TOMM70A",808,22,-0.75975,1431468.0350016
"MARK3",15398,356,0.166249999999999,1431468.93971454
"DNTTIP1",1852,78,-0.67225,1431471.96290146
"ZFP42",3234,39,-1.9795,1431474.14549552
"RAB7L1",9921,177,0.102583333333333,1431476.10998262
"ZNF25",2330,45,0.773916666666668,1431482.63388002
"TFDP2",9886,36,-1.557125,1431482.81031398
"CHD9",45,123,-0.363125,1431483.62448627
"TBC1D10B",17077,39,-0.189375000000001,1431484.59841069
"BARHL1",9480,66,-0.3125,1431488.6655047
"NAALAD2",2210,72,-1.531625,1431490.51787714
"SGEF",8728,371,2.3246875,1431493.36631266
"CCL1",15917,81,-1.511,1431498.73799203
