"","mutO","mutX","MSE"
"BIN1",1,403,1453920.5387195
"SLC25A39",1,403,1453920.5387195
"KIAA1984-AS1",1,403,1453920.5387195
"C11orf1",1,403,1453920.5387195
"C17orf76-AS1",1,403,1453920.5387195
"CCR10",1,403,1453920.5387195
"MARCKS",1,403,1453920.5387195
"RAB15",1,403,1453920.5387195
"TMEM151A",1,403,1453920.5387195
"ECI2",1,403,1453920.5387195
"GPR27",1,403,1453920.5387195
"METTL6",1,403,1453920.5387195
"MZT2B",1,403,1453920.5387195
"MX1",4,400,1453921.2240099
"C7",4,400,1453921.2240099
"LCA5L",3,401,1453923.24369357
"AHNAK2",15,389,1453923.90745756
"MAST4",5,399,1453925.34927169
"C1orf61",2,402,1453926.99392271
"GABBR2",3,401,1453927.38882991
"DCAF12L1",5,399,1453934.98364227
"FAM75A6",3,401,1453935.65295507
"GABRA4",3,401,1453938.12981984
"MYH15",9,395,1453938.45885449
"ASTN2",5,399,1453938.83037296
"GALNTL6",3,401,1453939.78422343
"OR2T11",2,402,1453940.47431777
"MINK1",4,400,1453940.58464728
"CAPN14",1,403,1453941.96828244
"CRKL",1,403,1453941.96828244
"HIST1H3C",1,403,1453941.96828244
"ISLR",1,403,1453941.96828244
"ULK4P1",1,403,1453941.96828244
"ELFN2",2,402,1453942.15216615
"NPSR1",2,402,1453942.15216615
"FAM124B",2,402,1453942.15216615
"PLA2G15",5,399,1453942.67309363
"APOH",2,402,1453945.17635215
"TMEM214",2,402,1453945.17635215
"ZNF124",2,402,1453945.17635215
"KIR2DL4",5,399,1453946.51180426
"CADM3",1,403,1453947.19009655
"TTC23L",1,403,1453947.19009655
"OR10H5",1,403,1453947.19009655
"CAMK2G",2,402,1453948.19805059
"SPTAN1",5,399,1453948.42965582
"PSG1",3,401,1453950.48920603
"GPR17",2,402,1453951.21726146
"KIR2DS4",3,401,1453952.95609573
"KCNN2",4,400,1453953.43548886
"OCRL",7,397,1453954.12644516
"RALYL",2,402,1453954.23398478
"RPS6KA2",2,402,1453955.57726836
"AGAP3",2,402,1453957.24822053
"PHLDB2",4,400,1453957.70910272
"ZMYM6",4,400,1453957.70910272
"DNAAF1",3,401,1453957.88488762
"ANKRD18B",5,399,1453958.00387603
"CHAF1A",2,402,1453958.59039579
"TPPP",2,402,1453958.59039579
"CATSPER2",5,399,1453959.91571255
"HTR3E",2,402,1453960.25996872
"ROCK2",3,401,1453960.34678979
"YTHDF1",3,401,1453960.34678979
"MAGEE1",3,401,1453961.99119363
"SNTG1",3,401,1453961.99119363
"MPC1",2,402,1453963.26922935
"SHCBP1L",1,403,1453963.27377589
"XRCC6",1,403,1453963.27377589
"OR1Q1",1,403,1453963.27377589
"OR5M8",1,403,1453963.27377589
"CHTF18",1,403,1453963.27377589
"KLF6",1,403,1453963.27377589
"MCTP1",1,403,1453963.27377589
"ZNF35",1,403,1453963.27377589
"FAM26F",1,403,1453963.27377589
"OPLAH",1,403,1453963.27377589
"ITGA6",1,403,1453963.27377589
"MLXIPL",1,403,1453963.27377589
"OR10J3",1,403,1453963.27377589
"TBCCD1",1,403,1453963.27377589
"VPS72",1,403,1453963.27377589
"UFL1",1,403,1453963.27377589
"HCRTR2",1,403,1453963.27377589
"PDCL3",1,403,1453963.27377589
"OR2T5",1,403,1453963.27377589
"SCARNA12",1,403,1453963.27377589
"CHCHD3",1,403,1453963.27377589
"ADPRM",1,403,1453963.27377589
"ARL16",1,403,1453963.27377589
"C1orf95",1,403,1453963.27377589
"C20orf173",1,403,1453963.27377589
"CCDC64B",1,403,1453963.27377589
"H2AFX",1,403,1453963.27377589
"IL20RA",1,403,1453963.27377589
"KRTAP26-1",1,403,1453963.27377589
"PCBP1",1,403,1453963.27377589
"RPS2",1,403,1453963.27377589
"RPS27",1,403,1453963.27377589
"SCGB1D2",1,403,1453963.27377589
"TMEM245",1,403,1453963.27377589
"SERPINB12",3,401,1453965.26560661
"ALDH4A1",2,402,1453966.27600241
"GPR141",2,402,1453966.27600241
"CACNA1G",12,392,1453966.46334697
"DDRGK1",2,402,1453972.28208586
"EEFSEC",2,402,1453972.28208586
"PTPRH",3,401,1453975.08329012
"ACSL1",2,402,1453975.28139624
"MCM2",2,402,1453978.27821905
"MYADM",2,402,1453978.27821905
"PDLIM7",2,402,1453978.27821905
"SLC22A8",2,402,1453978.27821905
"C16orf92",2,402,1453978.27821905
"CAPG",2,402,1453978.27821905
"CCR3",2,402,1453978.27821905
"CTBP2",2,402,1453978.27821905
"DLK1",2,402,1453978.27821905
"KIF20A",2,402,1453978.27821905
"NAA10",2,402,1453978.27821905
"S100A2",2,402,1453978.27821905
"SASH3",2,402,1453978.27821905
"AGTPBP1",4,400,1453979.00217203
"SLC22A3",2,402,1453979.61263608
"ALG5",3,401,1453979.98215682
"C11orf21",1,403,1453980.22884063
"TSPAN7",1,403,1453980.22884063
"TWISTNB",1,403,1453980.22884063
"ATAT1",1,403,1453980.22884063
"CLDN24",1,403,1453980.22884063
"COX5A",1,403,1453980.22884063
"FAHD2A",1,403,1453980.22884063
"SERPINA6",1,403,1453980.22884063
"SLC2A14",1,403,1453980.22884063
"CCNE1",3,401,1453982.4290964
"ITIH1",2,402,1453984.264402
"ANKFN1",1,403,1453984.45519986
"C4orf50",1,403,1453984.45519986
"IRGC",1,403,1453984.45519986
"SLMAP",1,403,1453984.45519986
"GPM6B",1,403,1453984.45519986
"PARD6A",1,403,1453984.45519986
"FLT3",5,399,1453984.67835926
"CTCFL",3,401,1453984.87437347
"CCDC61",1,403,1453985.3960396
"ZDHHC8P1",1,403,1453985.3960396
"TSSK2",1,403,1453985.3960396
"B3GAT3",1,403,1453985.3960396
"IRF7",1,403,1453985.3960396
"EMC8",1,403,1453985.3960396
"FAM71C",1,403,1453985.3960396
"MARCKSL1",1,403,1453985.3960396
"SLC35E2",1,403,1453985.3960396
"SPINK13",1,403,1453985.3960396
"GDAP1L1",2,402,1453985.59660238
"BTBD7",3,401,1453987.31798803
"ITFG3",4,400,1453987.48439975
"KLHL34",4,400,1453987.48439975
"REM1",3,401,1453988.95016995
"MAP7D2",2,402,1453990.2406347
"TPGS2",2,402,1453990.2406347
"HIST2H2BE",2,402,1453991.57061844
"FAM20C",2,402,1453991.57061844
"TUFM",3,401,1453992.20022962
"ARSA",1,403,1453992.89303
"DHRS4",1,403,1453992.89303
"ADIPOQ",1,403,1453992.89303
"ANGPTL1",1,403,1453992.89303
"CRLF2",1,403,1453992.89303
"FUT9",1,403,1453992.89303
"IER2",1,403,1453992.89303
"PAPD5",1,403,1453992.89303
"TLR7",5,399,1453994.15734137
"CNPY3",2,402,1453994.55389513
"ZMIZ2",2,402,1453996.20691715
"CCDC144B",1,403,1453997.1045009
"TBX19",1,403,1453997.1045009
"DNAL1",1,403,1453997.1045009
"OR8B12",1,403,1453997.1045009
"CELF1",1,403,1453997.1045009
"PLEKHB2",1,403,1453997.1045009
"ACTRT2",1,403,1453997.1045009
"C20orf151",1,403,1453997.1045009
"C8orf17",1,403,1453997.1045009
"HSPA13",1,403,1453997.1045009
"KHDRBS2",1,403,1453997.1045009
"MSTN",1,403,1453997.1045009
"ODC1",1,403,1453997.1045009
"RASL12",1,403,1453997.1045009
"RIC8B",1,403,1453997.1045009
"SLC25A15",1,403,1453997.1045009
"SULT6B1",1,403,1453997.1045009
"TTC9",1,403,1453997.1045009
"ERCC1",1,403,1453997.1045009
"YDJC",1,403,1453997.1045009
"AMOTL1",5,399,1453997.94191667
"BCAS1",4,400,1454000.17024134
"LILRB5",4,400,1454000.17024134
"HERC2P2",3,401,1454001.13774969
"RTN4",5,399,1454001.9375915
"CASKIN1",3,401,1454001.94476268
"PTPRA",2,402,1454002.16324935
"ASZ1",2,402,1454002.16324935
"NUP155",4,400,1454002.28017327
"OPRM1",5,399,1454003.61126083
"CCDC73",1,403,1454005.51255436
"EHD2",1,403,1454005.51255436
"MSN",1,403,1454005.51255436
"DNAJB13",1,403,1454005.51255436
"STH",1,403,1454005.51255436
"TMEM53",1,403,1454005.51255436
"POFUT1",1,403,1454005.51255436
"KLHDC8B",1,403,1454005.51255436
"AIP",1,403,1454005.51255436
"ASH1L-AS1",1,403,1454005.51255436
"GAGE2B",1,403,1454005.51255436
"PPM1H",1,403,1454005.51255436
"HIST3H3",1,403,1454005.51255436
"PRPF38A",1,403,1454005.51255436
"ZER1",1,403,1454005.51255436
"LOXL1",1,403,1454005.51255436
"SLC4A11",5,399,1454007.38581106
"BMS1P4",4,400,1454008.37314356
"IQSEC1",3,401,1454008.4303474
"ETNK1",3,401,1454009.23570611
"PLCXD1",3,401,1454009.23570611
"NMUR2",2,402,1454011.07909093
"APOL4",3,401,1454011.66269557
"CKAP2",2,402,1454014.046063
"FBXO5",2,402,1454014.046063
"C5orf54",2,402,1454014.046063
"STX11",2,402,1454014.046063
"CDAN1",2,402,1454014.046063
"RABL6",2,402,1454014.046063
"PAICS",2,402,1454015.36718019
"CPEB2",4,400,1454019.11462871
"TRPM5",2,402,1454022.93205384
"MRPL9",2,402,1454022.93205384
"TAF5L",2,402,1454022.93205384
"OGFOD1",3,401,1454023.7727052
"UBR2",5,399,1454024.53540286
"RALGAPB",4,400,1454025.40692451
"LRTM2",2,402,1454025.88907566
"RHOXF2",3,401,1454026.1897196
"NEK9",5,399,1454026.19841187
"INPP5F",4,400,1454029.59553837
"MSL2",4,400,1454029.59553837
"ZNF540",4,400,1454031.6879703
"TBL3",2,402,1454033.11012389
"ASIC4",1,403,1454034.78441393
"CXorf40A",1,403,1454034.78441393
"SPATA22",1,403,1454034.78441393
"PIWIL2",3,401,1454035.84115207
"ADAMTSL4",4,400,1454037.95776609
"PLCH2",1,403,1454038.94625703
"ZNF12",1,403,1454038.94625703
"PROP1",1,403,1454038.94625703
"PSMC2",1,403,1454038.94625703
"SGPP2",1,403,1454038.94625703
"SLC25A19",1,403,1454038.94625703
"ZSCAN18",1,403,1454038.94625703
"PPIL4",1,403,1454038.94625703
"CA7",1,403,1454038.94625703
"DKFZP686I15217",1,403,1454038.94625703
"ZNF385C",1,403,1454038.94625703
"RLTPR",5,399,1454039.30758331
"DNAH6",11,393,1454041.19525769
"ARMC6",1,403,1454043.10313736
"UCP3",1,403,1454043.10313736
"MATN4",1,403,1454043.10313736
"MND1",1,403,1454043.10313736
"EYA4",2,402,1454043.57896778
"SPPL3",2,402,1454043.57896778
"BSN",5,399,1454046.77648329
"ACACB",9,395,1454047.69541296
"ANXA13",3,401,1454047.86803618
"C12orf56",1,403,1454051.40200968
"PON1",1,403,1454051.40200968
"PROKR1",1,403,1454051.40200968
"UROD",1,403,1454051.40200968
"LARP4B",1,403,1454051.40200968
"DEFB105A",1,403,1454051.40200968
"DFFB",1,403,1454051.40200968
"LYSMD3",1,403,1454051.40200968
"NQO1",1,403,1454051.40200968
"OPN1MW",1,403,1454051.40200968
"UBASH3A",1,403,1454051.40200968
"UBIAD1",1,403,1454051.40200968
"ANGPTL7",1,403,1454051.40200968
"COMMD5",1,403,1454051.40200968
"BOP1",1,403,1454051.40200968
"HHEX",1,403,1454051.40200968
"C7orf65",1,403,1454051.40200968
"MIR133B",1,403,1454051.40200968
"KRTAP3-2",2,402,1454052.39033176
"USP39",4,400,1454052.5435396
"CASC5",4,400,1454052.5435396
"VRTN",5,399,1454056.30185116
"MYOM2",5,399,1454057.94975806
"CLDN6",2,402,1454058.25213659
"EIF2B3",2,402,1454058.25213659
"PPP2R4",3,401,1454059.05957878
"HIST1H3B",5,399,1454061.66616293
"DUSP6",2,402,1454062.48269174
"C10orf71",4,400,1454062.69866337
"FSTL4",4,400,1454062.92444926
"ITGB3",3,401,1454063.8431726
"KRTAP20-3",2,402,1454064.10399118
"TAF6",3,401,1454064.6358485
"TRAFD1",3,401,1454067.02460022
"SLC35G3",2,402,1454067.02618713
"ARHGEF19",4,400,1454067.06806312
"SARM1",5,399,1454067.44436587
"NGLY1",2,402,1454069.94589552
"SEZ6L",2,402,1454069.94589552
"CCNB3",6,398,1454070.98657271
"C10orf12",3,401,1454071.0060945
"NLRP1",3,401,1454071.79711612
"SETD1A",3,401,1454071.79711612
"PYCR2",2,402,1454072.86311635
"FAM83C",5,399,1454074.64200104
"SLC37A1",4,400,1454075.34029084
"RDH11",2,402,1454075.77784961
"LACTB",2,402,1454075.77784961
"GGT5",3,401,1454076.56298198
"IFI16",7,397,1454076.88753701
"OSBPL10",4,400,1454077.40522277
"HECTD3",2,402,1454078.69009532
"VPS26A",1,403,1454080.29173525
"MFGE8",1,403,1454080.29173525
"CLDN10",1,403,1454080.29173525
"CYP4F24P",1,403,1454080.29173525
"DAOA",1,403,1454080.29173525
"FRMD4B",1,403,1454080.29173525
"NUDT10",1,403,1454080.29173525
"PFKFB1",1,403,1454080.29173525
"TFR2",2,402,1454081.59985346
"USH2A",29,375,1454082.32928781
"SDCBP2",3,401,1454086.07476359
"PRKAA1",3,401,1454086.07476359
"BRDT",3,401,1454086.07476359
"MTMR12",5,399,1454087.56871635
"CEP120",4,400,1454087.71113243
"WDR6",5,399,1454089.41137994
"KIAA1239",5,399,1454089.41137994
"MYO18A",6,398,1454089.55788638
"DCAF5",4,400,1454091.60086634
"GBP4",4,400,1454091.82474629
"BCAR1",2,402,1454093.21401039
"STAM",3,401,1454095.55994502
"NCEH1",2,402,1454096.11133072
"KIFC3",2,402,1454096.11133072
"ECD",2,402,1454097.40141496
"MYOM3",5,399,1454100.44630884
"TMEM104",2,402,1454101.89850869
"OPN1LW",2,402,1454101.89850869
"OR10G9",2,402,1454101.89850869
"ANKRD26P1",2,402,1454103.18637629
"ITGA2",4,400,1454104.13558787
"SLITRK3",3,401,1454105.01852629
"HS3ST4",3,401,1454105.01852629
"FAM153B",4,400,1454106.1830198
"KAT2B",3,401,1454107.37901533
"AVPR1B",2,402,1454107.67573642
"DEDD",2,402,1454107.67573642
"ZNF460",5,399,1454107.78287799
"NCAM2",4,400,1454108.22920173
"BCL2L1",1,403,1454108.93828465
"MVK",1,403,1454108.93828465
"FASTKD1",3,401,1454109.73784186
"STXBP2",3,401,1454109.73784186
"PDE2A",2,402,1454110.56061893
"IFNE",2,402,1454110.56061893
"ECM1",3,401,1454111.31335852
"EDN1",5,399,1454111.44514752
"ADAMTSL2",1,403,1454113.01079773
"OSMR",1,403,1454113.01079773
"UNC5CL",1,403,1454113.01079773
"OR5J2",4,400,1454114.36024752
"OR10C1",4,400,1454114.36024752
"HIST1H2AI",3,401,1454116.80434639
"SDHAP2",5,399,1454118.75765652
"RASA3",4,400,1454120.48004332
"NFS1",2,402,1454120.48155879
"PRMT10",4,400,1454122.51747525
"EFTUD1P1",1,403,1454125.1985603
"SRL",1,403,1454125.1985603
"FRRS1",1,403,1454125.1985603
"C1QTNF2",1,403,1454125.1985603
"EVI5L",1,403,1454125.1985603
"OR51D1",1,403,1454125.1985603
"AK4",1,403,1454125.1985603
"MMP28",1,403,1454125.1985603
"FAM160B2",1,403,1454125.1985603
"EIF2S2",1,403,1454125.1985603
"PPP1R14B",1,403,1454125.1985603
"USP28",1,403,1454125.1985603
"ZNF83",1,403,1454125.1985603
"OPALIN",1,403,1454125.1985603
"NOP58",1,403,1454125.1985603
"ZNF385B",1,403,1454125.1985603
"C20orf111",1,403,1454125.1985603
"C3orf33",1,403,1454125.1985603
"CENPN",1,403,1454125.1985603
"CHRNA9",1,403,1454125.1985603
"CTDSPL",1,403,1454125.1985603
"ENSG00000232637",1,403,1454125.1985603
"FAM126B",1,403,1454125.1985603
"FOPNL",1,403,1454125.1985603
"GLT25D1",1,403,1454125.1985603
"HSPB7",1,403,1454125.1985603
"KPNA4",1,403,1454125.1985603
"LOC338651",1,403,1454125.1985603
"LRRC6",1,403,1454125.1985603
"LZIC",1,403,1454125.1985603
"PACSIN3",1,403,1454125.1985603
"PROK1",1,403,1454125.1985603
"PSMB4",1,403,1454125.1985603
"RTP4",1,403,1454125.1985603
"SNCB",1,403,1454125.1985603
"TTC26",1,403,1454125.1985603
"ZNF736",1,403,1454125.1985603
"AIM1",7,397,1454125.96985168
"STX5",3,401,1454126.20307729
"ZNF462",7,397,1454127.51337115
"LCP1",3,401,1454130.11523172
"SLC4A7",3,401,1454130.89246768
"PRKD2",5,399,1454131.72307005
"ALG1",1,403,1454133.29892146
"ENSG00000235041",1,403,1454133.29892146
"GJB2",1,403,1454133.29892146
"HNRPDL",1,403,1454133.29892146
"PPEF2",3,401,1454135.57520802
"BLK",3,401,1454135.57520802
"PGBD2",2,402,1454136.4126213
"NBAS",7,397,1454136.75937459
"CADPS2",3,401,1454140.25129832
"ZNF251",3,401,1454140.25129832
"RGL3",3,401,1454142.58684971
"DSG1",3,401,1454142.58684971
"CACNB1",3,401,1454142.58684971
"TERF2IP",2,402,1454143.40249865
"ZFC3H1",5,399,1454144.22512221
"C16orf96",4,400,1454144.62638614
"SSTR4",4,400,1454144.84672649
"TNFAIP3",4,400,1454144.84672649
"APAF1",3,401,1454144.92073858
"R3HDM2",3,401,1454144.92073858
"FAM120C",2,402,1454144.9851793
"BMS1",5,399,1454146.03670811
"PIK3CA",136,268,1454146.85095408
"GLRA2",2,402,1454147.83772351
"PDE3A",9,395,1454148.17041679
"OR5AS1",4,400,1454148.89034035
"FAM9B",2,402,1454151.95680632
"NUP205",5,399,1454153.27302663
"DQX1",2,402,1454153.53534924
"ZCCHC8",2,402,1454153.53534924
"GOLGA7B",2,402,1454153.53534924
"C20orf96",2,402,1454153.53534924
"CERS6",2,402,1454153.53534924
"MAGEH1",1,403,1454154.35848709
"SCD",1,403,1454154.35848709
"BCMO1",2,402,1454154.80326708
"FGA",3,401,1454155.79407504
"DOPEY2",5,399,1454158.6897392
"BSCL2",1,403,1454161.49385795
"C6orf136",1,403,1454161.49385795
"GPR107",1,403,1454161.49385795
"LIX1",1,403,1454161.49385795
"MIR16-1",1,403,1454161.49385795
"NGFR",1,403,1454161.49385795
"SLC25A16",1,403,1454161.49385795
"TMEM167B",1,403,1454161.49385795
"HSP90AB1",2,402,1454163.327724
"ANGPT2",2,402,1454163.327724
"RPTOR",3,401,1454163.53199921
"SP3",2,402,1454164.90074996
"MAN2A2",4,400,1454165.01479579
"C10orf68",5,399,1454167.69754336
"COL18A1",2,402,1454167.73588124
"SOX6",2,402,1454167.73588124
"MYL12A",2,402,1454168.99825747
"ZMYM4",5,399,1454169.49609668
"NINJ2",1,403,1454169.50488907
"FSD2",1,403,1454169.50488907
"HDAC9",1,403,1454169.50488907
"LRRC40",1,403,1454169.50488907
"MIR342",1,403,1454169.50488907
"MYOT",1,403,1454169.50488907
"NDUFA10",1,403,1454169.50488907
"NKAIN2",1,403,1454169.50488907
"PTGER1",1,403,1454169.50488907
"RCAN1",1,403,1454169.50488907
"SPNS3",1,403,1454169.50488907
"C7orf60",3,401,1454169.71592882
"CLMN",3,401,1454170.48379052
"ELFN1",3,401,1454170.48379052
"C3orf19",3,401,1454170.48379052
"RBM15",3,401,1454170.48379052
"MARCH7",3,401,1454170.48379052
"SALL4",6,398,1454170.50047059
"C19orf12",3,401,1454172.79772927
"RECQL5",1,403,1454173.50296047
"TNFRSF11A",1,403,1454173.50296047
"SPON1",1,403,1454173.50296047
"ALDH1B1",1,403,1454173.50296047
"ASAH2C",1,403,1454173.50296047
"GGA3",1,403,1454173.50296047
"CHD1L",5,399,1454174.88574158
"KIAA0907",3,401,1454175.11000551
"LRFN5",3,401,1454177.42061924
"BPTF",5,399,1454178.47382565
"CRAT",3,401,1454179.72957046
"SMAD2",4,400,1454181.05925124
"CAPN3",4,400,1454181.05925124
"CABIN1",8,396,1454181.2517658
"ZWILCH",1,403,1454181.48421492
"TMEM91",1,403,1454181.48421492
"FHOD1",1,403,1454181.48421492
"C12orf39",1,403,1454181.48421492
"CHAD",1,403,1454181.48421492
"CTRB2",1,403,1454181.48421492
"ENSG00000257033",1,403,1454181.48421492
"GDF9",4,400,1454183.05918317
"PRND",2,402,1454184.69443008
"EXOC6",4,400,1454185.0578651
"GRID2",8,396,1454185.20460171
"GRIA2",3,401,1454186.64644906
"LAMC1",4,400,1454187.05529703
"RAB25",4,400,1454189.05147896
"FURIN",2,402,1454190.32737919
"TGM4",2,402,1454191.58088887
"ADORA3",1,403,1454193.41887576
"C17orf64",1,403,1454193.41887576
"CALB2",1,403,1454193.41887576
"OR2AG2",1,403,1454193.41887576
"SP140",3,401,1454193.54836506
"KRT4",3,401,1454193.54836506
"IQCA1",1,403,1454194.30333145
"NOC4L",1,403,1454194.30333145
"TAS2R42",1,403,1454194.30333145
"SLC5A2",1,403,1454194.30333145
"BCKDK",1,403,1454194.30333145
"PLD2",1,403,1454194.30333145
"LIMD1",1,403,1454194.30333145
"C17orf78",1,403,1454194.30333145
"EVX2",1,403,1454194.30333145
"FKBP11",1,403,1454194.30333145
"GALT",1,403,1454194.30333145
"GGCT",1,403,1454194.30333145
"HNRNPKP3",1,403,1454194.30333145
"ITPRIPL2",1,403,1454194.30333145
"LINC00521",1,403,1454194.30333145
"MAPK14",1,403,1454194.30333145
"RERG",1,403,1454194.30333145
"STEAP1B",1,403,1454194.30333145
"UBR1",4,400,1454195.03252475
"ADAMTS1",4,400,1454197.02370668
"SREBF2",4,400,1454197.02370668
"NEK2",2,402,1454201.56342668
"HHIPL2",3,401,1454202.72764458
"MYEF2",2,402,1454202.81250308
"POP1",4,400,1454202.98975248
"ZNF469",4,400,1454204.97593441
"CDR2",2,402,1454205.61418772
"METRNL",2,402,1454207.16652505
"GTDC2",2,402,1454207.16652505
"ANKRD34B",3,401,1454207.30730928
"MAGEC2",3,401,1454207.30730928
"FAM53C",3,401,1454207.30730928
"OTP",1,403,1454209.26227796
"MED24",1,403,1454209.26227796
"BPI",1,403,1454209.26227796
"CGRRF1",1,403,1454209.26227796
"ZC3H4",3,401,1454209.59464787
"NARG2",3,401,1454211.88032394
"MYO15A",2,402,1454214.00431629
"TIA1",3,401,1454214.16433751
"PLA1A",4,400,1454214.67251856
"ZNF710",4,400,1454214.88809406
"SHE",2,402,1454215.55251589
"C17orf101",2,402,1454215.55251589
"ABCC5",5,399,1454215.90660314
"SEC63",3,401,1454216.44668856
"SLC44A3",1,403,1454217.15420239
"FAM182B",1,403,1454217.15420239
"ZNF740",1,403,1454217.15420239
"RAD23B",2,402,1454218.34287104
"SAAL1",2,402,1454218.34287104
"ASB10",3,401,1454218.7273771
"FAM46A",3,401,1454218.7273771
"LRRFIP1",3,401,1454218.7273771
"OR7A17",4,400,1454218.84420792
"DCBLD2",4,400,1454220.82038985
"KCNA4",2,402,1454221.13073863
"GRAMD4",3,401,1454223.28376666
"OR2G3",6,398,1454224.26140397
"KRT81",3,401,1454225.55946767
"PTCD3",3,401,1454225.55946767
"SBNO1",6,398,1454225.8762853
"SNRNP40",2,402,1454229.47941604
"DDX49",2,402,1454230.71740924
"METTL15",2,402,1454230.71740924
"BAZ2B",7,397,1454234.42896155
"TRAPPC8",3,401,1454234.64564661
"ZNF567",2,402,1454235.03276316
"SMPD1",2,402,1454235.03276316
"XIRP2",14,390,1454238.93744152
"TMC6",3,401,1454239.17876102
"CCDC28B",2,402,1454240.57616004
"LTBP3",3,401,1454241.44282446
"PUM1",2,402,1454243.34412714
"SMYD3",3,401,1454245.21629919
"WBSCR28",3,401,1454245.9659638
"RBM10",3,401,1454247.47592652
"ZNF733P",3,401,1454248.22503971
"APLF",3,401,1454248.22503971
"GHR",3,401,1454248.22503971
"CORO1C",4,400,1454248.35568688
"PDE4C",6,398,1454248.39668433
"PRCP",2,402,1454250.1028336
"EYS",11,393,1454250.26224454
"PRF1",4,400,1454250.31311881
"TMEM161B",3,401,1454250.48245311
"ADAM21",4,400,1454254.22423267
"KRT6C",2,402,1454254.3911199
"POLD1",4,400,1454256.1779146
"TPM2",5,399,1454256.39713889
"ZNF85",2,402,1454257.14664918
"VPS45",3,401,1454257.24471824
"GAD2",3,401,1454257.24471824
"TNFRSF10A",2,402,1454261.12549259
"C5orf65",2,402,1454262.65024506
"CDK12",7,397,1454262.65588804
"EPS8",4,400,1454263.98014233
"PPRC1",4,400,1454263.98014233
"AZI1",3,401,1454263.99202077
"HDDC2",3,401,1454263.99202077
"ITGB2",6,398,1454264.38218112
"ARFGEF2",5,399,1454265.12925383
"HAVCR1",3,401,1454265.49309482
"CDCA7L",3,401,1454266.2377966
"COL13A1",6,398,1454267.56923023
"PPM1B",1,403,1454267.96784021
"PANX2",1,403,1454267.96784021
"LRRN2",1,403,1454267.96784021
"SLC29A3",1,403,1454267.96784021
"LETMD1",1,403,1454267.96784021
"SERPINB3",1,403,1454267.96784021
"AKTIP",1,403,1454267.96784021
"IL2RB",1,403,1454267.96784021
"RNF130",1,403,1454267.96784021
"MASP2",1,403,1454267.96784021
"TRIM43",1,403,1454267.96784021
"ADAM30",1,403,1454267.96784021
"GPR35",1,403,1454267.96784021
"NOMO3",1,403,1454267.96784021
"SAMD1",1,403,1454267.96784021
"SNORD32A",1,403,1454267.96784021
"SPAST",1,403,1454267.96784021
"ERVW-1",2,402,1454268.1438907
"WDR76",4,400,1454269.81868812
"BCL9L",5,399,1454270.55470855
"OBSL1",6,398,1454270.75292925
"ZNF420",2,402,1454270.88698217
"AMPD1",6,398,1454272.34352248
"XPO6",3,401,1454272.96514901
"SSH2",2,402,1454273.62758608
"GBP1P1",2,402,1454273.62758608
"ARHGEF5",4,400,1454273.70480198
"FAM154A",2,402,1454276.36570243
"TRAF6",2,402,1454276.36570243
"RLN2",2,402,1454279.10133122
"CHRNB3",2,402,1454279.10133122
"LONRF1",2,402,1454279.10133122
"KLHL25",2,402,1454280.31937466
"BBS7",2,402,1454280.31937466
"KLHDC3",2,402,1454281.83447244
"MYH1",9,395,1454282.23388757
"PCDHGB4",4,400,1454283.39821163
"SPG11",6,398,1454288.20339113
"CCDC36",2,402,1454290.01897074
"MMP2",2,402,1454290.01897074
"HIPK3",2,402,1454290.01897074
"RAB38",2,402,1454290.01897074
"ULBP2",2,402,1454290.01897074
"SNX19",2,402,1454290.01897074
"PTPRN",2,402,1454290.01897074
"TMEM35",2,402,1454290.01897074
"TMEM81",2,402,1454290.01897074
"UBASH3B",2,402,1454290.01897074
"AARS2",4,400,1454291.13043936
"CD101",2,402,1454292.74216172
"PASD1",5,399,1454292.90360059
"NPAS1",1,403,1454294.98163526
"NOTCH1",2,402,1454295.46286513
"STMN4",2,402,1454295.46286513
"MLL",10,394,1454296.64288209
