"","mutO","mutX","MSE"
"USP2",0,146,738770.256755489
"USP30",0,146,738770.256755489
"VBP1",0,146,738770.256755489
"VGLL1",0,146,738770.256755489
"VSTM1",0,146,738770.256755489
"VSX1",0,146,738770.256755489
"WBP2NL",0,146,738770.256755489
"WFDC10B",0,146,738770.256755489
"XK",0,146,738770.256755489
"ZCCHC24",0,146,738770.256755489
"ZFP42",0,146,738770.256755489
"ZNF410",0,146,738770.256755489
"ZNF426",0,146,738770.256755489
"ZNF691",0,146,738770.256755489
"ZRSR2",0,146,738770.256755489
"ZSCAN4",0,146,738770.256755489
"ZSWIM1",0,146,738770.256755489
"ZDHHC21",0,146,738770.256755489
"ENSG00000259172",0,146,738770.256755489
"PSMC3IP",0,146,738770.256755489
"CCDC43",0,146,738770.256755489
"PCGF3",0,146,738770.256755489
"THUMPD3",0,146,738770.256755489
"SERPINB8",0,146,738770.256755489
"ARRB2",0,146,738770.256755489
"ARC",0,146,738770.256755489
"IGKV3-15",0,146,738770.256755489
"KRTAP13-2",0,146,738770.256755489
"MRPL46",0,146,738770.256755489
"TMEM99",0,146,738770.256755489
"TYSND1",0,146,738770.256755489
"ABCG5",0,146,738770.256755489
"C7orf65",0,146,738770.256755489
"CST3",0,146,738770.256755489
"FAIM2",0,146,738770.256755489
"MIR133B",0,146,738770.256755489
"RDH12",0,146,738770.256755489
"CELF6",0,146,738770.256755489
"DNAJB7",0,146,738770.256755489
"METTL4",0,146,738770.256755489
"TRIM38",0,146,738770.256755489
"ZNF674",0,146,738770.256755489
"NUDT6",0,146,738770.256755489
"SPHK2",0,146,738770.256755489
"UQCRC1",0,146,738770.256755489
"CKS1B",0,146,738770.256755489
"MYLK4",0,146,738770.256755489
"SOX4",0,146,738770.256755489
"HNRNPAB",0,146,738770.256755489
"OTOS",0,146,738770.256755489
"POMC",0,146,738770.256755489
"WDR73",0,146,738770.256755489
"PYCARD",0,146,738770.256755489
"C1QL1",0,146,738770.256755489
"CBWD5",0,146,738770.256755489
"MARS2",0,146,738770.256755489
"NUDT5",0,146,738770.256755489
"TBCC",0,146,738770.256755489
"TSLP",0,146,738770.256755489
"ANO7",0,146,738770.256755489
"GNA15",0,146,738770.256755489
"OR2A7",0,146,738770.256755489
"PPYR1",0,146,738770.256755489
"CEP112",0,146,738770.256755489
"SLC35B3",0,146,738770.256755489
"TAF13",0,146,738770.256755489
"TPRKB",0,146,738770.256755489
"C10orf118",0,146,738770.256755489
"CALCOCO1",0,146,738770.256755489
"CD6",0,146,738770.256755489
"DNM1P34",0,146,738770.256755489
"FAM198A",0,146,738770.256755489
"FLJ42875",0,146,738770.256755489
"IGHV3-33",0,146,738770.256755489
"KDM6B",0,146,738770.256755489
"PARG",0,146,738770.256755489
"UBQLN2",0,146,738770.256755489
"GNAI3",0,146,738770.256755489
"HERC3",0,146,738770.256755489
"METTL21A",0,146,738770.256755489
"SCNN1B",0,146,738770.256755489
"SERTAD4",0,146,738770.256755489
"DDX11L10",0,146,738770.256755489
"TPM3P9",0,146,738770.256755489
"GPR26",0,146,738770.256755489
"KLHL28",0,146,738770.256755489
"TMEM43",0,146,738770.256755489
"B3GALT2",0,146,738770.256755489
"C17orf77",0,146,738770.256755489
"CEACAM6",0,146,738770.256755489
"IFITM1",0,146,738770.256755489
"MT1A",0,146,738770.256755489
"XKR9",0,146,738770.256755489
"FAM47E",0,146,738770.256755489
"IGLC3",0,146,738770.256755489
"BPI",0,146,738770.256755489
"C12orf75",0,146,738770.256755489
"CDA",0,146,738770.256755489
"CKMT1B",0,146,738770.256755489
"IFT20",0,146,738770.256755489
"LURAP1L",0,146,738770.256755489
"ZBTB12",0,146,738770.256755489
"NME8",0,146,738770.256755489
"PGPEP1",0,146,738770.256755489
"CDADC1",0,146,738770.256755489
"CIR1",0,146,738770.256755489
"HLA-DPB1",0,146,738770.256755489
"RAC2",0,146,738770.256755489
"SIRT6",0,146,738770.256755489
"SIX4",0,146,738770.256755489
"BEX4",0,146,738770.256755489
"CIDEB",0,146,738770.256755489
"LOC100288346",0,146,738770.256755489
"PRDX5",0,146,738770.256755489
"ADRA2A",0,146,738770.256755489
"AHSP",0,146,738770.256755489
"CBFA2T2",0,146,738770.256755489
"CD46",0,146,738770.256755489
"DUSP12",0,146,738770.256755489
"DUSP8",0,146,738770.256755489
"ENSG00000251184",0,146,738770.256755489
"FCRLB",0,146,738770.256755489
"HDDC3",0,146,738770.256755489
"HOXC11",0,146,738770.256755489
"IGKV1D-13",0,146,738770.256755489
"KCTD4",0,146,738770.256755489
"KDELC2",0,146,738770.256755489
"MSC",0,146,738770.256755489
"NEK7",0,146,738770.256755489
"PARS2",0,146,738770.256755489
"SH3GLB2",0,146,738770.256755489
"SLC35A4",0,146,738770.256755489
"SSBP4",0,146,738770.256755489
"ST8SIA4",0,146,738770.256755489
"THUMPD2",0,146,738770.256755489
"TLCD1",0,146,738770.256755489
"TMEM179",0,146,738770.256755489
"TWIST2",0,146,738770.256755489
"UBXN6",0,146,738770.256755489
"ZBTB8OS",0,146,738770.256755489
"ALCAM",0,146,738770.256755489
"C8orf34",0,146,738770.256755489
"UIMC1",0,146,738770.256755489
"DNAJC30",0,146,738770.256755489
"GLRX3",0,146,738770.256755489
"KRT17",0,146,738770.256755489
"MIR3164",0,146,738770.256755489
"PBOV1",0,146,738770.256755489
"PRSS54",0,146,738770.256755489
"RNFT1",0,146,738770.256755489
"SCAND2",0,146,738770.256755489
"BSND",0,146,738770.256755489
"C19orf43",0,146,738770.256755489
"GNPNAT1",0,146,738770.256755489
"LAPTM4B",0,146,738770.256755489
"LSM4",0,146,738770.256755489
"MIR409",0,146,738770.256755489
"MIR548AN",0,146,738770.256755489
"MMP17",0,146,738770.256755489
"RPL4",0,146,738770.256755489
"SLC2A10",0,146,738770.256755489
"EIF2A",0,146,738770.256755489
"YJEFN3",0,146,738770.256755489
"ZNF812",0,146,738770.256755489
"ARMC10",0,146,738770.256755489
"AUH",0,146,738770.256755489
"CCNDBP1",0,146,738770.256755489
"CLCC1",0,146,738770.256755489
"DPPA4",0,146,738770.256755489
"EXOSC4",0,146,738770.256755489
"FAHD2B",0,146,738770.256755489
"FAM24A",0,146,738770.256755489
"GAPT",0,146,738770.256755489
"GTF3C5",0,146,738770.256755489
"GYPE",0,146,738770.256755489
"IKZF5",0,146,738770.256755489
"OR1S1",0,146,738770.256755489
"OXTR",0,146,738770.256755489
"PYDC2",0,146,738770.256755489
"TRBV6-5",0,146,738770.256755489
"ZNF154",0,146,738770.256755489
"KRTAP19-7",0,146,738770.256755489
"WDR34",0,146,738770.256755489
"AAGAB",0,146,738770.256755489
"CXCR2",0,146,738770.256755489
"CYB561D2",0,146,738770.256755489
"ELMO3",0,146,738770.256755489
"GUCY1A2",0,146,738770.256755489
"IL19",0,146,738770.256755489
"INPP5A",0,146,738770.256755489
"NT5M",0,146,738770.256755489
"REPS1",0,146,738770.256755489
"SUPV3L1",0,146,738770.256755489
"XAF1",0,146,738770.256755489
"CX3CR1",0,146,738770.256755489
"RBM46",0,146,738770.256755489
"RNASEK",0,146,738770.256755489
"FOS",0,146,738770.256755489
"HIBADH",0,146,738770.256755489
"HSD3B7",0,146,738770.256755489
"MAP1LC3B2",0,146,738770.256755489
"ZBTB47",0,146,738770.256755489
"RPS4XP21",0,146,738770.256755489
"TMPRSS4",0,146,738770.256755489
"ANTXR1",0,146,738770.256755489
"GJA9",0,146,738770.256755489
"NPY",0,146,738770.256755489
"TMEM182",0,146,738770.256755489
"IL10RB",0,146,738770.256755489
"BMP5",0,146,738770.256755489
"CSRNP2",0,146,738770.256755489
"CT45A5",0,146,738770.256755489
"CYP2C8",0,146,738770.256755489
"HTR2B",0,146,738770.256755489
"LPPR1",0,146,738770.256755489
"MUC13",0,146,738770.256755489
"NT5DC2",0,146,738770.256755489
"PPP2R5B",0,146,738770.256755489
"RECQL",0,146,738770.256755489
"RPL35",0,146,738770.256755489
"SLAMF6",0,146,738770.256755489
"SSX4",0,146,738770.256755489
"SSX4B",0,146,738770.256755489
"ZNF594",0,146,738770.256755489
"FAM126A",0,146,738770.256755489
"FFAR3",0,146,738770.256755489
"HOMER1",0,146,738770.256755489
"INO80C",0,146,738770.256755489
"KIF18B",0,146,738770.256755489
"TNFRSF6B",0,146,738770.256755489
"FKBP1B",0,146,738770.256755489
"TNFSF15",0,146,738770.256755489
"ADRA1D",0,146,738770.256755489
"B2M",0,146,738770.256755489
"C16orf79",0,146,738770.256755489
"CHCHD8",0,146,738770.256755489
"DOK6",0,146,738770.256755489
"DTWD1",0,146,738770.256755489
"GLRA1",0,146,738770.256755489
"GNAO1",0,146,738770.256755489
"HIST1H2BI",0,146,738770.256755489
"KANK3",0,146,738770.256755489
"KRTAP4-2",0,146,738770.256755489
"MB21D1",0,146,738770.256755489
"MIR513A1",0,146,738770.256755489
"N6AMT2",0,146,738770.256755489
"PLEKHO2",0,146,738770.256755489
"PRSS57",0,146,738770.256755489
"STX3",0,146,738770.256755489
"TCF21",0,146,738770.256755489
"TRIM59",0,146,738770.256755489
"ZNF821",0,146,738770.256755489
"AMN",0,146,738770.256755489
"ARFGAP2",0,146,738770.256755489
"C14orf119",0,146,738770.256755489
"DYNLRB2",0,146,738770.256755489
"ENSG00000173366",0,146,738770.256755489
"ENSG00000266830",0,146,738770.256755489
"HCRT",0,146,738770.256755489
"IGHJ5",0,146,738770.256755489
"MAD2L1BP",0,146,738770.256755489
"NAT8L",0,146,738770.256755489
"NOP10",0,146,738770.256755489
"NUPR1",0,146,738770.256755489
"OR5B3",0,146,738770.256755489
"SAMD12",0,146,738770.256755489
"SIX1",0,146,738770.256755489
"SNRNP70",0,146,738770.256755489
"TEX101",0,146,738770.256755489
"FLJ41649",0,146,738770.256755489
"HSP90AA6P",0,146,738770.256755489
"KRT38",0,146,738770.256755489
"KRTAP10-2",0,146,738770.256755489
"POM121L4P",0,146,738770.256755489
"STAU2-AS1",0,146,738770.256755489
"TAS2R64P",0,146,738770.256755489
"TIGD1L2",0,146,738770.256755489
"TNFSF14",0,146,738770.256755489
"TSPAN32",0,146,738770.256755489
"C5orf44",0,146,738770.256755489
"CCDC85B",0,146,738770.256755489
"CDT1",0,146,738770.256755489
"CRYL1",0,146,738770.256755489
"ENSG00000242294",0,146,738770.256755489
"IGHA2",0,146,738770.256755489
"KBTBD13",0,146,738770.256755489
"METTL1",0,146,738770.256755489
"MIR4313",0,146,738770.256755489
"NFKBIB",0,146,738770.256755489
"SAA2",0,146,738770.256755489
"ZNF679",0,146,738770.256755489
"AZGP1",0,146,738770.256755489
"EIF3M",0,146,738770.256755489
"KHDC1L",0,146,738770.256755489
"LAT",0,146,738770.256755489
"MPLKIP",0,146,738770.256755489
"RNU6-46",0,146,738770.256755489
"SUGT1",0,146,738770.256755489
"TDRD1",0,146,738770.256755489
"ZNF665",0,146,738770.256755489
"ANKRD37",0,146,738770.256755489
"C14orf129",0,146,738770.256755489
"C19orf26",0,146,738770.256755489
"MEIOB",0,146,738770.256755489
"OST4",0,146,738770.256755489
"SLC25A42",0,146,738770.256755489
"WWTR1",0,146,738770.256755489
"ALX4",0,146,738770.256755489
"C16orf11",0,146,738770.256755489
"DPF3",0,146,738770.256755489
"TFAP2D",0,146,738770.256755489
"ANKRD2",0,146,738770.256755489
"CD164",0,146,738770.256755489
"AKAP7",0,146,738770.256755489
"APOBEC3C",0,146,738770.256755489
"CLDN5",0,146,738770.256755489
"OR51F2",0,146,738770.256755489
"LHX1",0,146,738770.256755489
"NUTF2",0,146,738770.256755489
"OR10H5",0,146,738770.256755489
"SLC22A17",0,146,738770.256755489
"C7orf50",0,146,738770.256755489
"GPX4",0,146,738770.256755489
"HLA-DQB2",0,146,738770.256755489
"KCNQ1",0,146,738770.256755489
"MAP2K6",0,146,738770.256755489
"OSCAR",0,146,738770.256755489
"PCIF1",0,146,738770.256755489
"C17orf76-AS1",0,146,738770.256755489
"CCR10",0,146,738770.256755489
"MARCKS",0,146,738770.256755489
"MEPCE",0,146,738770.256755489
"RAB15",0,146,738770.256755489
"TMEM151A",0,146,738770.256755489
"MVK",0,146,738770.256755489
"SLC2A4RG",0,146,738770.256755489
"BAIAP2-AS1",0,146,738770.256755489
"RABEPK",0,146,738770.256755489
"CDHR5",0,146,738770.256755489
"DEFB118",0,146,738770.256755489
"C14orf182",0,146,738770.256755489
"DPY19L3",0,146,738770.256755489
"DUXA",0,146,738770.256755489
"FAM72C",0,146,738770.256755489
"GPBP1L1",0,146,738770.256755489
"GTF2F1",0,146,738770.256755489
"IGHV4-34",0,146,738770.256755489
"OSBP",0,146,738770.256755489
"PMCHL2",0,146,738770.256755489
"INCA1",0,146,738770.256755489
"TMEM251",0,146,738770.256755489
"ARFGAP3",0,146,738770.256755489
"ERF",0,146,738770.256755489
"LINC00479",0,146,738770.256755489
"TEX33",0,146,738770.256755489
"ARMC1",0,146,738770.256755489
"CD63",0,146,738770.256755489
"CDC42EP2",0,146,738770.256755489
"CHIC2",0,146,738770.256755489
"CHODL",0,146,738770.256755489
"CLNS1A",0,146,738770.256755489
"FZD8",0,146,738770.256755489
"GPR115",0,146,738770.256755489
"MIR155HG",0,146,738770.256755489
"MIR589",0,146,738770.256755489
"OTUD5",0,146,738770.256755489
"SRP54",0,146,738770.256755489
"VRK1",0,146,738770.256755489
"ZNF433",0,146,738770.256755489
"FSCN2",0,146,738770.256755489
"GOT2",0,146,738770.256755489
"HOXA-AS2",0,146,738770.256755489
"LIN37",0,146,738770.256755489
"LIPC",0,146,738770.256755489
"ZCCHC3",0,146,738770.256755489
"CREBL2",0,146,738770.256755489
"LBH",0,146,738770.256755489
"ANO7L1",0,146,738770.256755489
"EFNA5",0,146,738770.256755489
"MRPL23",0,146,738770.256755489
"TTC34",0,146,738770.256755489
"UXT",0,146,738770.256755489
"REG3A",0,146,738770.256755489
"C5orf22",0,146,738770.256755489
"HS3ST1",0,146,738770.256755489
"RHOT2",0,146,738770.256755489
"ADAM6",0,146,738770.256755489
"BIK",0,146,738770.256755489
"CDC42SE1",0,146,738770.256755489
"IGFBP1",0,146,738770.256755489
"LOR",0,146,738770.256755489
"LRPAP1",0,146,738770.256755489
"MAPKAPK5",0,146,738770.256755489
"RFXAP",0,146,738770.256755489
"SNAP29",0,146,738770.256755489
"SPIRE2",0,146,738770.256755489
"WDFY3-AS2",0,146,738770.256755489
"B3GNT8",0,146,738770.256755489
"CDK8",0,146,738770.256755489
"FAM162A",0,146,738770.256755489
"NBR2",0,146,738770.256755489
"NUS1",0,146,738770.256755489
"PDCL",0,146,738770.256755489
"RAB35",0,146,738770.256755489
"RPF1",0,146,738770.256755489
"CYP4A22",0,146,738770.256755489
"FIBIN",0,146,738770.256755489
"C10orf99",0,146,738770.256755489
"EMD",0,146,738770.256755489
"LRRC14",0,146,738770.256755489
"NUDT11",0,146,738770.256755489
"ZNF506",0,146,738770.256755489
"ZNF558",0,146,738770.256755489
"CACNG8",0,146,738770.256755489
"CDKL2",0,146,738770.256755489
"CSN1S2AP",0,146,738770.256755489
"GAGE10",0,146,738770.256755489
"PSMD8",0,146,738770.256755489
"SFTPA1",0,146,738770.256755489
"SPTY2D1-AS1",0,146,738770.256755489
"ZNF720",0,146,738770.256755489
"SYPL2",0,146,738770.256755489
"CARD17",0,146,738770.256755489
"CRCP",0,146,738770.256755489
"DUSP19",0,146,738770.256755489
"GAPDH",0,146,738770.256755489
"HIST1H2BJ",0,146,738770.256755489
"NUP54",0,146,738770.256755489
"UGDH",0,146,738770.256755489
"ABHD4",0,146,738770.256755489
"ABI3",0,146,738770.256755489
"AKR1B15",0,146,738770.256755489
"C14orf118",0,146,738770.256755489
"EPGN",0,146,738770.256755489
"HIST1H2AB",0,146,738770.256755489
"HP",0,146,738770.256755489
"KLHL18",0,146,738770.256755489
"LSAMP",0,146,738770.256755489
"MAP7D3",0,146,738770.256755489
"MEF2B",0,146,738770.256755489
"MYL12A",0,146,738770.256755489
"MYPOP",0,146,738770.256755489
"OR2A2",0,146,738770.256755489
"PEX10",0,146,738770.256755489
"PTPLA",0,146,738770.256755489
"RLBP1",0,146,738770.256755489
"RPA1",0,146,738770.256755489
"RPLP2",0,146,738770.256755489
"SNORD4A",0,146,738770.256755489
"TBC1D16",0,146,738770.256755489
"TDGF1",0,146,738770.256755489
"TRAPPC12",0,146,738770.256755489
"TSSC4",0,146,738770.256755489
"KISS1R",0,146,738770.256755489
"TACSTD2",0,146,738770.256755489
"TFAM",0,146,738770.256755489
"IST1",0,146,738770.256755489
"KRT77",0,146,738770.256755489
"OR2A42",0,146,738770.256755489
"TECR",0,146,738770.256755489
"ZMYM6NB",0,146,738770.256755489
"C21orf128",0,146,738770.256755489
"GLYATL2",0,146,738770.256755489
"PRDM7",0,146,738770.256755489
"DUS3L",0,146,738770.256755489
"NXNL2",0,146,738770.256755489
"ZNF621",0,146,738770.256755489
"EXOSC7",0,146,738770.256755489
"IRF7",0,146,738770.256755489
"C16orf82",0,146,738770.256755489
"C20orf203",0,146,738770.256755489
"COX11",0,146,738770.256755489
"TCEAL7",0,146,738770.256755489
"ANKRD55",0,146,738770.256755489
"FAM174B",0,146,738770.256755489
"GAGE13",0,146,738770.256755489
"LIN28A",0,146,738770.256755489
"UCP1",0,146,738770.256755489
"CDC25A",0,146,738770.256755489
"CLC",0,146,738770.256755489
"CRTAP",0,146,738770.256755489
"FLJ35390",0,146,738770.256755489
"FSBP",0,146,738770.256755489
"GABRB3",0,146,738770.256755489
"GLYCTK",0,146,738770.256755489
"GMFB",0,146,738770.256755489
"MEST",0,146,738770.256755489
"MIR193B",0,146,738770.256755489
"MIR522",0,146,738770.256755489
"NDNL2",0,146,738770.256755489
"PCYOX1L",0,146,738770.256755489
"S100A13",0,146,738770.256755489
"TRAPPC1",0,146,738770.256755489
"TYW5",0,146,738770.256755489
"HIATL1",0,146,738770.256755489
"ORC3",0,146,738770.256755489
"SCGB1C1",0,146,738770.256755489
"SLC25A24",0,146,738770.256755489
"STX8",0,146,738770.256755489
"TMEM248",0,146,738770.256755489
"C9orf153",0,146,738770.256755489
"RPS21",0,146,738770.256755489
"CLGN",0,146,738770.256755489
"GIPC2",0,146,738770.256755489
"LDHA",0,146,738770.256755489
"MIR4738",0,146,738770.256755489
"NICN1",0,146,738770.256755489
"PDLIM4",0,146,738770.256755489
"ZNF155",0,146,738770.256755489
"CDCP2",0,146,738770.256755489
"LYPD4",0,146,738770.256755489
"MIR3179-1",0,146,738770.256755489
"SFT2D2",0,146,738770.256755489
"CD14",0,146,738770.256755489
"DKKL1",0,146,738770.256755489
"KRT7",0,146,738770.256755489
"MYLPF",0,146,738770.256755489
"AGPS",0,146,738770.256755489
"C10orf107",0,146,738770.256755489
"C11orf87",0,146,738770.256755489
"CACNG6",0,146,738770.256755489
"CBWD3",0,146,738770.256755489
"CDC23",0,146,738770.256755489
"MIR297",0,146,738770.256755489
"NOB1",0,146,738770.256755489
"PANK2",0,146,738770.256755489
"PRSS1",0,146,738770.256755489
"PRSS58",0,146,738770.256755489
"RRM1",0,146,738770.256755489
"SCARNA2",0,146,738770.256755489
"SCARNA6",0,146,738770.256755489
"SDHA",0,146,738770.256755489
"TMEM89",0,146,738770.256755489
"TSPAN10",0,146,738770.256755489
"UFD1L",0,146,738770.256755489
"UTP23",0,146,738770.256755489
"ZNF750",0,146,738770.256755489
"ZNRF2",0,146,738770.256755489
"CCRL1",0,146,738770.256755489
"GSTP1",0,146,738770.256755489
"MAGEA1",0,146,738770.256755489
"RPP38",0,146,738770.256755489
"NKIRAS1",0,146,738770.256755489
"SH2D4B",0,146,738770.256755489
"UBL3",0,146,738770.256755489
"ANXA13",0,146,738770.256755489
"CBLN1",0,146,738770.256755489
"CDRT15P1",0,146,738770.256755489
"BMI1",0,146,738770.256755489
"CCDC65",0,146,738770.256755489
"CPA3",0,146,738770.256755489
"CPLX4",0,146,738770.256755489
"DYNC2LI1",0,146,738770.256755489
"GALR1",0,146,738770.256755489
"KCNK7",0,146,738770.256755489
"KIAA1143",0,146,738770.256755489
"MARCH4",0,146,738770.256755489
"NEDD8-MDP1",0,146,738770.256755489
"NSUN5P2",0,146,738770.256755489
"PAPSS2",0,146,738770.256755489
"SLC26A1",0,146,738770.256755489
"SMCR7",0,146,738770.256755489
"WARS2",0,146,738770.256755489
"ZCCHC17",0,146,738770.256755489
"C20orf196",0,146,738770.256755489
"NR5A1",0,146,738770.256755489
"CSTF1",0,146,738770.256755489
"NDUFA7",0,146,738770.256755489
"C12orf57",0,146,738770.256755489
"IGKV1-6",0,146,738770.256755489
"JPH2",0,146,738770.256755489
"MAFG",0,146,738770.256755489
"MFSD6L",0,146,738770.256755489
"TSTD1",0,146,738770.256755489
"ZNF705D",0,146,738770.256755489
"C6orf132",0,146,738770.256755489
"C6orf52",0,146,738770.256755489
"CLDN23",0,146,738770.256755489
"RNA5SP301",0,146,738770.256755489
"RPS6KA4",0,146,738770.256755489
"SIRT5",0,146,738770.256755489
"SLC47A1",0,146,738770.256755489
"SOX12",0,146,738770.256755489
"WNT10B",0,146,738770.256755489
"GPR123",0,146,738770.256755489
"NRBF2",0,146,738770.256755489
"RAB2A",0,146,738770.256755489
"TPPP3",0,146,738770.256755489
"ADAM30",0,146,738770.256755489
"ARHGEF16",0,146,738770.256755489
"CYB561",0,146,738770.256755489
"KCNJ5",0,146,738770.256755489
"LAMP1",0,146,738770.256755489
"PACRG",0,146,738770.256755489
"PROZ",0,146,738770.256755489
"RBMXL2",0,146,738770.256755489
"RCAN2",0,146,738770.256755489
"ZNFX1-AS1",0,146,738770.256755489
"CGRRF1",0,146,738770.256755489
"ATXN1L",0,146,738770.256755489
"FAM96B",0,146,738770.256755489
"PSMD9",0,146,738770.256755489
"SLC6A18",0,146,738770.256755489
"C12orf23",0,146,738770.256755489
"CCDC86",0,146,738770.256755489
"DNASE2B",0,146,738770.256755489
"HMGB1P5",0,146,738770.256755489
"MRM1",0,146,738770.256755489
"NUDT15",0,146,738770.256755489
"PKMYT1",0,146,738770.256755489
"RHOQ",0,146,738770.256755489
"TPTE2P5",0,146,738770.256755489
"ZNF529",0,146,738770.256755489
"ANKRD61",0,146,738770.256755489
"TRGV8",0,146,738770.256755489
"CDRT15",0,146,738770.256755489
"APOOL",0,146,738770.256755489
"SBK2",0,146,738770.256755489
"AGPAT5",0,146,738770.256755489
"CLDN15",0,146,738770.256755489
"GRPEL2",0,146,738770.256755489
"MIR205HG",0,146,738770.256755489
"MIR211",0,146,738770.256755489
"ANKRD39",0,146,738770.256755489
"CSNK2A1",0,146,738770.256755489
"CST9L",0,146,738770.256755489
"MCIN",0,146,738770.256755489
"MICU1",0,146,738770.256755489
"MOB2",0,146,738770.256755489
"PCMTD1",0,146,738770.256755489
"RPL32",0,146,738770.256755489
"TRIAP1",0,146,738770.256755489
"BACE1",0,146,738770.256755489
"CARD18",0,146,738770.256755489
"CELA3A",0,146,738770.256755489
"RGS21",0,146,738770.256755489
"RPL26",0,146,738770.256755489
"SERPINE3",0,146,738770.256755489
"AATF",0,146,738770.256755489
"ACADS",0,146,738770.256755489
"AK1",0,146,738770.256755489
"AKR7A2",0,146,738770.256755489
"ANAPC16",0,146,738770.256755489
"APOC4",0,146,738770.256755489
"ARIH2",0,146,738770.256755489
"ASGR1",0,146,738770.256755489
